Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,289,365,321.3333333333333,325.0,0.24686356580350885,0.12052094553139936,46,73,66.13636363636364,67.0,-2.4264002073386464,7.537182065786515,61,110,70.19047619047619,66.0,2.253046101881935,4.075233589068747,0.13333333333333333,0.2722222222222222,0.15859788359788357,0.14722222222222223,2.313937807259451,4.302400356902108
N,114,328,291.0,294.0,-3.541302441512179,13.278993722665483,45,56,51.72,52.0,-0.854563334844185,1.1930892672650897,53,123,69.91666666666667,67.0,2.5455301492647235,5.55517717833278,0.05,0.13333333333333333,0.07141203703703704,0.06944444444444445,3.0951601397297583,11.245411251083457
N,157,343,288.0,291.5,-1.799291019465224,3.9473820304358007,46,104,53.32,52.0,4.317569364620615,17.860380400905242,36,112,65.625,66.0,1.8058746266574834,8.385829833768929,0.022222222222222223,0.11388888888888889,0.07094907407407408,0.06944444444444445,-0.026977323492760618,4.557827233050819
N,304,360,323.3809523809524,319.0,0.9023415428764334,0.6197257883742315,60,73,65.80952380952381,66.0,0.23998180895449134,-1.098301429526961,62,100,69.28571428571429,68.0,3.1688698466031906,10.519512912887242,0.13333333333333333,0.2388888888888889,0.15238095238095237,0.15,3.123442124017935,10.283059539692228
N,110,354,272.44,302.0,-1.2340980491232565,-0.07441499913147709,46,108,59.46153846153846,57.5,2.910602823113523,10.120005857873382,35,137,70.68,65.0,1.95044407363179,3.972054892704965,0.022222222222222223,0.1638888888888889,0.11722222222222223,0.1361111111111111,-0.8669169829254194,-0.5862859161132983
~,272,366,312.72727272727275,316.5,-0.013227358289695876,0.11797635110558868,51,75,61.40909090909091,59.0,0.37842435816122405,-1.0911617025286908,58,123,72.27272727272727,65.5,1.9682264597980246,2.4952997004054067,0.025,0.3055555555555556,0.11376262626262629,0.1361111111111111,0.8964696629807009,2.014511415397142
N,267,325,293.5652173913044,291.0,0.34402006264372875,-0.3899268790461363,45,68,53.166666666666664,52.5,0.7561998439719524,0.5085650673944664,50,107,66.26086956521739,66.0,1.716920537415395,4.5117540894383605,0.03333333333333333,0.14166666666666666,0.08357487922705313,0.07222222222222222,0.8428085084085786,-0.28076556335089453
N,273,339,294.3333333333333,294.0,1.202458901227692,1.5157588211742716,46,68,51.96,51.0,2.4350384745507125,7.75399027244246,49,90,68.5,67.5,0.62864821481641,0.6974989733740946,0.044444444444444446,0.09444444444444444,0.07164351851851852,0.06944444444444445,-0.3542307819516641,0.6341204637063349
|,109,336,288.25,318.0,-1.639666425425594,1.2567471506072199,53,109,65.20833333333333,64.0,2.2617374101734757,5.315462399494372,35,145,73.95833333333333,66.5,1.8836389766905044,2.9441088209013238,0.05,0.2638888888888889,0.1300925925925926,0.1388888888888889,0.5176441031185963,2.5249680194601725
N,306,342,322.85714285714283,325.0,0.07084738062356463,-1.3616844237276375,49,56,53.19047619047619,54.0,-0.4640374117024118,-0.8020886302699712,60,74,68.42857142857143,69.0,-0.4778797460114849,-0.5466527999999999,0.06111111111111111,0.07777777777777778,0.07076719576719576,0.07222222222222222,-0.4534683441317828,0.10796847016684019
N,294,344,324.0,324.0,-0.4905331906403043,0.08096389985146102,60,73,66.18181818181819,65.5,0.18176728257719554,-0.9504827156649025,63,72,66.95238095238095,67.0,0.41766413284830434,-0.3876543555521854,0.13333333333333333,0.1527777777777778,0.1435185185185185,0.14444444444444443,-0.05828464308157567,-0.9160733357066566
N,299,351,327.0952380952381,331.0,-0.29051062922525034,-1.2291377947509945,61,81,68.72727272727273,67.5,0.6844518677464025,0.04320993782413085,61,79,68.9047619047619,68.0,0.5806885453093914,-0.14927492210170223,0.12777777777777777,0.17777777777777778,0.14748677248677247,0.14444444444444443,0.8229498467990707,0.5452014974539612
N,310,362,340.1,342.0,-0.49455939705758006,0.6896084699249938,65,76,68.38095238095238,68.0,0.9790318904327532,0.11023213296399126,62,76,66.7,67.0,0.7571022297055817,0.817619351907183,0.13055555555555556,0.16944444444444445,0.1434722222222222,0.14305555555555555,1.026086467436498,1.6362534824682937
N,173,392,331.23809523809524,342.0,-2.269434062994208,4.2211109016664965,60,118,69.61904761904762,67.0,3.608473199367628,12.760474265558152,62,126,70.85714285714286,66.0,2.7462187207224953,5.767280814520696,0.11666666666666667,0.2833333333333333,0.14656084656084656,0.14166666666666666,3.880481738508561,14.20741411805676
N,170,370,326.0,336.0,-2.287604310631779,4.20587754885162,61,114,70.18181818181819,68.5,3.5315774036623178,12.653931430620737,62,189,73.61904761904762,68.0,4.1238174255626285,15.380237767596437,0.13055555555555556,0.2777777777777778,0.15264550264550264,0.14722222222222223,3.617378913155785,12.693027341587252
|,141,383,348.2,359.5,-3.745133849470365,13.06571476046659,66,93,73.47619047619048,73.0,2.087441742543347,6.031786102538552,59,76,68.0,68.0,-0.0365401913226333,1.2913636042652357,0.06666666666666667,0.1638888888888889,0.14277777777777778,0.14722222222222223,-2.69486874394968,7.128398933984583
~,302,431,339.1,333.5,2.0415233023537356,5.083770503352955,49,57,54.1,54.0,-0.65008915517859,0.3872915151915741,58,115,73.2,71.0,1.8343665410050438,2.748133272390424,0.044444444444444446,0.08611111111111111,0.07125,0.07222222222222222,-1.15496005534646,1.5504433614449402
N,322,368,344.7368421052632,343.0,0.0580996822192345,-1.1571121096232544,65,75,69.85,69.5,0.15008902425795032,-0.6072951741146526,64,73,68.21052631578948,68.0,0.034172030410810246,-1.2811247712739255,0.1361111111111111,0.16111111111111112,0.14678362573099413,0.14722222222222223,0.020312900280154325,-0.788454453576398
A,135,394,316.6363636363636,336.0,-1.6289442422288896,1.5368296835427664,50,126,71.3913043478261,68.0,1.8441166888579197,3.3028266120570535,46,102,69.0,67.5,1.2979621436373854,2.860244296746747,0.025,0.19166666666666668,0.13169191919191922,0.14583333333333331,-1.231572554661997,0.8422395482840623
N,165,258,186.88571428571427,182.0,1.7040336459074674,3.284965632561378,33,50,39.02777777777778,38.0,1.2232086852851047,0.6985469347784252,47,109,76.03225806451613,73.0,0.41964618267334275,0.960069610038873,0.013888888888888888,0.17777777777777778,0.09253968253968252,0.08611111111111111,-0.07371870121494854,-1.7731821032375372
N,172,392,328.6,359.0,-1.422936694681289,0.169535861839182,62,119,75.61904761904762,71.0,2.2705268510233467,4.157926141118249,64,175,76.75,69.0,3.1513648820768463,8.856547715203407,0.1388888888888889,0.3194444444444444,0.15791666666666665,0.15,3.8675982318174844,13.605921482126128
N,165,396,319.0,362.5,-0.9818320646457852,-0.9254761976073147,58,132,77.54545454545455,74.0,1.713943228237902,2.245622386274982,66,188,84.18181818181819,71.0,2.418891517478526,4.316105132222807,0.1,0.3111111111111111,0.1592171717171717,0.14722222222222223,2.364695798293988,4.982727185723373
N,111,387,357.89473684210526,371.0,-3.7955539020982867,12.99171981649591,58,89,73.65,74.0,0.03411598025949283,-0.47061176283523665,70,198,80.3157894736842,74.0,3.974306510313068,13.892644543431874,0.1388888888888889,0.49722222222222223,0.1682748538011696,0.15,3.9751896812681493,13.897185288207215
N,323,409,360.36842105263156,361.0,0.44567701994397746,1.6107706797843582,51,89,70.94736842105263,71.0,-0.17629699280599634,0.6084010194020717,66,105,74.42105263157895,72.0,2.603460622742956,7.519443310585082,0.1361111111111111,0.2388888888888889,0.15467836257309941,0.1527777777777778,3.0170850308040627,9.31015997126038
N,321,386,360.7368421052632,364.0,-0.7223121579061388,-0.16109606435094825,63,92,72.21052631578948,73.0,0.7292527652444768,-0.18703361981860933,66,76,72.05263157894737,73.0,-0.4602406546031138,-1.040482282389768,0.13055555555555556,0.15833333333333333,0.14692982456140347,0.15,-0.5297581269368999,-0.9098007272348303
N,186,373,333.6666666666667,342.0,-2.8430360188176236,8.311592454528688,65,116,72.63636363636364,70.5,3.549108101668115,12.360167619729294,63,174,74.19047619047619,69.0,4.0717265684621795,15.078793431979342,0.13333333333333333,0.3527777777777778,0.1595238095238095,0.14722222222222223,3.822277119923278,13.699343978428022
N,312,360,338.6,339.0,-0.08455968842259459,-1.0752287169718813,50,83,59.095238095238095,55.0,1.1083489260531103,0.37202478324321886,40,76,66.4,66.5,-2.206600756000811,6.626351266117851,0.044444444444444446,0.15833333333333333,0.09402777777777777,0.075,0.7267696661320265,-1.0861548690694798
N,170,369,331.6666666666667,345.0,-2.569009317120113,5.022968833345775,62,116,72.19047619047619,72.0,3.294258931837283,11.202797448075067,57,125,70.42857142857143,67.0,2.9871158274974685,8.440106386993738,0.11666666666666667,0.22777777777777777,0.14788359788359787,0.14722222222222223,2.849873089285184,9.605985759665078
N,331,385,354.42105263157896,354.0,0.3657124603238297,-0.2664812372816967,69,80,72.75,72.0,1.5428030174713787,2.1320639357149096,60,76,67.63157894736842,68.0,0.11303641588017081,0.2512535999883041,0.13333333333333333,0.16944444444444445,0.14707602339181283,0.14444444444444443,0.7059681285482036,0.7478349693028319
A,342,388,367.63157894736844,367.0,-0.2227504007432342,-0.8935971034312717,62,86,76.3157894736842,76.0,-0.4152730384746879,-0.8196800478012878,68,89,74.73684210526316,73.0,1.4276900259046374,1.5868543577687406,0.07222222222222222,0.18888888888888888,0.1466374269005848,0.15,-1.956086163360564,6.598719517694336
N,321,384,354.6842105263158,354.0,-0.22559717655412698,-1.003099363202417,67,85,73.8,72.5,0.7796048752888299,0.025120053597932568,64,77,68.63157894736842,68.0,1.0064745968913567,0.15468056321671764,0.1361111111111111,0.17222222222222222,0.1505847953216374,0.14722222222222223,1.0279468492877395,0.23157887193258064
N,338,383,361.42105263157896,361.0,-0.0635557098573364,-1.2085882955311036,49,94,75.3,76.0,-0.4539518994003075,0.5700908738480375,70,82,74.36842105263158,74.0,1.056968815552187,1.871788760339105,0.14444444444444443,0.17777777777777778,0.1533625730994152,0.1527777777777778,1.6546108809234215,3.6583817363961915
N,148,397,358.57894736842104,370.0,-3.5507131852454084,11.80575069682382,51,58,54.421052631578945,55.0,-0.05044404343196807,-0.4996975425330823,79,163,93.89473684210526,88.0,2.5584572302046378,5.422896716352012,0.06666666666666667,0.39444444444444443,0.09035087719298245,0.07222222222222222,3.9814174663632476,13.926896589686926
N,180,389,357.5263157894737,370.0,-3.455703993087372,11.325646356197488,58,112,74.1,70.5,1.6871849873278424,3.647064296331468,66,179,78.6842105263158,72.0,3.7510912497124123,12.698051111344403,0.13333333333333333,0.31666666666666665,0.15964912280701754,0.15,3.355286530054903,10.498234828772055
N,169,378,315.27272727272725,354.5,-0.9919141528490558,-0.851312054422166,66,124,76.5,70.5,2.050772613425442,2.5338036694460495,65,131,77.4090909090909,70.5,2.039026435869262,2.631838639389387,0.09722222222222222,0.17777777777777778,0.14659090909090908,0.15,-0.8968332369252354,1.8804691070941573
N,174,404,336.1,368.5,-1.4276769441080548,0.23206095312512165,51,121,70.66666666666667,68.0,1.6500829572053832,2.318306903733495,68,181,83.6,75.0,2.7615996366011855,6.866714669582931,0.06388888888888888,0.3194444444444444,0.1391666666666667,0.14444444444444443,1.5588369815162089,4.716387548429113
N,340,382,360.10526315789474,358.0,0.3074194731947013,-1.1152634167008384,50,58,55.0,56.0,-0.6026366846420428,-0.5013580805794482,60,72,67.94736842105263,68.0,-0.8201213737633777,0.18612041514073185,0.06666666666666667,0.08333333333333333,0.07441520467836256,0.075,0.14887212735700714,-1.060086625042743
