Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
R,207,288,238.86206896551724,238.0,0.7373135482694078,0.918367840530645,44,55,49.233333333333334,48.5,0.31584465323430766,-0.8612505324994779,54,79,68.79310344827586,69.0,-0.35626224625349345,-0.7066045929083211,0.05277777777777778,0.13055555555555556,0.08802681992337166,0.08055555555555556,0.3011987418709597,-1.3067406193712747
R,224,263,237.48275862068965,236.0,0.9276980330944082,0.6956809970720554,46,54,50.1,50.0,0.14189063503559765,-0.9893656673356808,55,77,65.79310344827586,65.0,0.3042006650857472,0.013682676421064688,0.058333333333333334,0.13055555555555556,0.08314176245210729,0.07777777777777778,0.9034231710599998,0.3721472580798033
R,207,274,238.85714285714286,242.0,-0.23931761388409092,-0.09942160675645972,37,92,50.310344827586206,49.0,3.9448631725070404,17.436944927661706,60,76,67.75,67.0,-0.06892745198673408,-1.4028284688214299,0.06666666666666667,0.13055555555555556,0.0961309523809524,0.1,0.2917184331597531,-1.1660176545584369
R,225,270,245.42857142857142,246.5,0.16547958657126405,-0.3999037383679358,46,95,51.55172413793103,50.0,4.627687512723163,20.974209840503633,65,124,104.39285714285714,105.0,-1.2321100468891317,1.4303710309286108,0.05,0.19444444444444445,0.0679563492063492,0.05555555555555555,2.80381589417706,6.947331925894199
N,219,265,235.55172413793105,233.0,0.9510504273348229,0.4092151863800031,43,55,50.166666666666664,50.5,-0.35274678392330344,0.1098671107418836,58,117,102.82758620689656,108.0,-1.5614621826661037,2.1626702378006035,0.05,0.2111111111111111,0.06839080459770115,0.058333333333333334,3.282694787294462,10.491115755092233
R,215,275,237.0344827586207,231.0,0.7243696756242737,-0.918073002262171,46,64,50.56666666666667,50.0,1.7733030786318544,4.429781530948866,49,127,92.24137931034483,102.0,-0.3787401021281958,-1.1755675118279538,0.044444444444444446,0.1,0.06436781609195402,0.06388888888888888,1.0182295841470552,0.36017942415648463
N,207,280,234.79310344827587,237.0,0.5052656002315487,1.2188329357560121,37,64,50.266666666666666,50.5,0.1486028969081274,3.314958391765656,59,124,104.03448275862068,106.0,-1.5449072651946876,2.431757851164522,0.03611111111111111,0.11944444444444445,0.061685823754789273,0.058333333333333334,1.964780550830902,5.172081489744848
R,195,257,224.43333333333334,221.5,0.3028949007263981,-0.6139405885371918,43,65,49.903225806451616,50.0,1.1663584428843303,3.355002498518288,58,127,85.76666666666667,74.0,0.4083339752787206,-1.4554917560409617,0.05,0.19444444444444445,0.08046296296296299,0.06527777777777777,1.631053432879798,1.7088999478571614
R,209,239,224.74193548387098,227.0,-0.2371838797455844,-0.6996712491079773,29,86,53.21875,50.0,1.6929198128307248,2.5546685056588805,59,127,71.3225806451613,66.0,2.435105409696711,4.680112458418621,0.05555555555555555,0.10833333333333334,0.08163082437275988,0.08333333333333333,0.0894324817917695,-0.958996806989727
R,215,253,237.72413793103448,239.0,-0.6654955838229062,-0.2890802317016772,33,89,53.53333333333333,51.0,2.024335986651402,3.7323170149527725,55,126,75.82758620689656,67.0,1.5854092517227134,0.9123865224150256,0.05277777777777778,0.13333333333333333,0.08553639846743297,0.08055555555555556,1.1274357705577034,0.6014714933401213
R,172,248,227.43333333333334,231.5,-1.9505432179067057,3.6999385117362014,29,53,48.483870967741936,49.0,-2.9852399634217486,10.571324986162814,46,131,84.83333333333333,72.0,0.7073508566424703,-1.1198694369627185,0.05555555555555555,0.1527777777777778,0.095,0.1,0.07189084348734072,-0.6390440252046212
R,154,259,229.06666666666666,230.0,-2.625193162137322,10.787185977546983,47,88,51.12903225806452,50.0,4.6712210716705895,21.771247251875245,59,131,85.0,70.0,0.7125975593167655,-1.3361356521169006,0.05277777777777778,0.1361111111111111,0.08657407407407411,0.07916666666666666,0.4999403326932612,-0.3904054757099815
R,221,280,237.6206896551724,235.0,1.3858102266403187,3.2011812360832907,45,94,52.13333333333333,51.0,4.530946707242726,20.71046038925318,58,127,85.6896551724138,71.0,0.5641288058901419,-1.530497776331056,0.058333333333333334,0.1361111111111111,0.08103448275862071,0.07777777777777778,1.6296565791852062,1.8380520610329576
R,212,286,230.16666666666666,228.5,2.3229926189840198,7.969037162700648,47,87,51.645161290322584,50.0,4.545026482781721,21.014439536784863,56,128,84.06666666666666,71.5,0.7464197991720452,-1.2060594425482476,0.05,0.1361111111111111,0.07990740740740741,0.0763888888888889,1.09851895701046,1.885490892310088
R,208,282,224.63333333333333,223.0,2.950766724729862,11.294811311866479,43,54,49.935483870967744,50.0,-0.6218036045891334,0.7165433380866792,59,128,85.03333333333333,72.0,0.6532380302128855,-1.3816809316551875,0.058333333333333334,0.11388888888888889,0.07944444444444446,0.0763888888888889,0.7812370676280981,-0.3062562841137648
R,217,274,235.55172413793105,235.0,1.2444808899864397,2.0572472604860215,44,82,51.2,50.0,3.0486791047071993,11.353598061949405,45,118,78.27586206896552,72.0,0.33540129383145534,-1.3256110096289624,0.044444444444444446,0.11944444444444445,0.06704980842911877,0.06388888888888888,1.0391407216870958,0.7819450809106692
N,212,257,234.41379310344828,237.0,-0.016957508843857702,-0.9469066585392607,35,59,48.46666666666667,49.5,-0.6887825462309256,0.7322038574294543,36,115,83.3103448275862,85.0,-0.29408859593333986,-0.8979447163039653,0.016666666666666666,0.12222222222222222,0.0632183908045977,0.06388888888888888,0.2521070692382735,0.7002816177049609
R,206,244,227.9,229.0,-0.35629074970723323,-1.2124219039843858,32,58,49.61290322580645,50.0,-1.2830833588476125,2.2090212495782975,36,113,78.7,73.5,0.0935928586810085,-0.8097863995592749,0.025,0.10833333333333334,0.06472222222222221,0.05972222222222222,0.21543822673456414,-0.007815357563126124
R,164,256,231.75862068965517,234.0,-2.303528234280761,7.770446323189159,33,86,50.36666666666667,50.0,2.907106646085422,13.191239325975761,51,125,77.58620689655173,66.0,0.8425684576937967,-0.8365900696918414,0.041666666666666664,0.10277777777777777,0.06609195402298851,0.06388888888888888,0.42377367327532045,-0.2150583225472067
R,219,297,238.17241379310346,236.0,2.311490147311552,7.562507215095975,45,87,51.233333333333334,49.0,3.349478447014294,12.46607015219297,50,115,77.6896551724138,69.0,0.4959356731466295,-1.3520508799748052,0.03611111111111111,0.11944444444444445,0.06944444444444445,0.06944444444444445,0.7230991088162817,0.4484522832083866
R,130,257,223.4516129032258,228.0,-2.206524534554015,6.466961800070379,40,85,51.53125,51.0,3.3338861852819766,14.266708403985568,51,134,85.29032258064517,87.0,0.16914106784115196,-1.3054764347518772,0.027777777777777776,0.11666666666666667,0.06550179211469535,0.06388888888888888,0.6885477611522242,-0.222241664416035
R,132,243,215.59375,215.0,-2.616782411175556,10.879295895719453,43,82,49.515151515151516,48.0,3.9412553616614905,17.319304617322075,51,117,74.25,65.5,0.5687824327430112,-1.2214919134762956,0.044444444444444446,0.1,0.06614583333333332,0.06527777777777777,0.4901213619512994,-1.0102152057304512
R,212,277,224.66666666666666,222.5,2.5734897047774328,8.933467909572164,35,60,48.87096774193548,49.0,-0.4580339166157513,2.1260449638408776,47,134,76.86666666666666,70.5,0.973338856183645,-0.11201393300160012,0.03611111111111111,0.11388888888888889,0.0651851851851852,0.0625,0.7688241988728326,0.22511161614107156
R,211,263,231.86666666666667,230.5,0.5766450431812785,0.08371883432434446,30,90,50.483870967741936,49.0,2.67637017726517,12.41372272798485,41,105,71.63333333333334,65.5,0.710280494439455,-0.6684587634694834,0.044444444444444446,0.1,0.06824074074074074,0.06666666666666667,0.43285332731338916,-0.7629261491803256
R,167,249,232.13333333333333,234.0,-2.9367746378175177,11.133974946159434,45,78,50.645161290322584,49.0,3.006026698336288,10.496805323406559,49,114,75.53333333333333,63.0,0.36881964628964536,-1.556174245058874,0.03333333333333333,0.14444444444444443,0.06472222222222222,0.05972222222222222,1.46148429618281,2.384437757638069
R,209,257,230.13333333333333,229.5,0.13709561436016127,-1.119493124720406,45,58,49.96774193548387,49.0,0.6765823467065923,0.8222997845936235,50,120,77.23333333333333,70.5,0.9067922087102935,-0.4188778516319056,0.04722222222222222,0.10833333333333334,0.07462962962962963,0.07222222222222222,0.5644660642442586,-0.07472084630742648
N,221,270,245.67857142857142,245.5,0.14821352846270586,-0.9859415647182344,43,59,50.86206896551724,51.0,-0.07438950913720137,0.17468322980653905,38,119,88.96428571428571,91.0,-0.5323000652071,-0.3050211487125871,0.041666666666666664,0.15,0.06378968253968255,0.05694444444444444,2.4827615097243165,4.989098217191838
R,209,317,234.26666666666668,231.0,2.4311952389723195,8.317188849563577,44,92,51.87096774193548,49.0,3.347413606337059,12.938416967784706,48,109,86.03333333333333,90.0,-0.4792161977683122,-0.8622082067620624,0.025,0.08888888888888889,0.060833333333333336,0.05972222222222222,-0.2268023780557731,-0.12675823341797354
R,206,269,227.80645161290323,226.0,0.8241145417492692,1.3018988763523796,46,66,51.375,50.5,1.4159665023584536,2.7675563800695215,53,113,72.29032258064517,65.0,1.3100236703859829,0.2685894341128625,0.041666666666666664,0.09722222222222222,0.06783154121863799,0.06944444444444445,0.033787919762093055,-0.8093138876600703
