Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,153,328,224.51612903225808,203.0,0.5478885684644726,-0.9066811327992079,40,82,56.83870967741935,51.0,0.6491544378013312,-0.8194879652449258,62,121,95.64,90.0,-0.026864842627241967,-0.8930002968045359,0.04722222222222222,0.1638888888888889,0.0921146953405018,0.09722222222222222,0.3400788311272233,-0.5546924600104659
V,162,233,192.75,195.0,0.1009096731708865,-0.4815859949502803,40,62,48.62162162162162,48.0,0.98775384853798,0.9768362311157768,46,115,90.79310344827586,94.0,-0.8340030574188095,-0.20139348336835372,0.027777777777777776,0.1361111111111111,0.06288580246913579,0.05138888888888889,1.504067999285379,1.2651260603790702
V,164,266,204.02941176470588,201.5,0.9000593651755607,0.8761457022194779,41,77,51.542857142857144,49.0,2.0346497552131817,3.452724589805235,40,117,93.35714285714286,94.0,-1.079311543282392,0.937749039998661,0.044444444444444446,0.11666666666666667,0.0693627450980392,0.06388888888888888,0.8527254821015747,-0.4642333009392998
V,153,277,210.54545454545453,206.0,0.14593235242806848,-0.8001938972847085,32,77,54.88235294117647,50.5,0.46809662201905944,-0.49796362716094933,55,115,97.85714285714286,103.0,-1.3451257122335423,1.3078796043199734,0.044444444444444446,0.1527777777777778,0.081986531986532,0.06666666666666667,0.7302571230100336,-0.7243839303126705
V,162,301,209.93939393939394,205.0,0.7796751961343492,1.1638035646285747,38,71,50.61764705882353,49.0,1.118171415371611,0.7531801347524354,64,117,102.61538461538461,107.5,-1.1715695618349675,0.9701970993603077,0.041666666666666664,0.14444444444444443,0.07735690235690235,0.06111111111111111,0.750096119793024,-0.7676226294767297
V,115,334,212.84375,194.5,0.9934881274550524,0.18442476300437605,37,78,54.96875,50.5,0.8335324320858332,-0.5087315750178605,84,119,102.57894736842105,106.0,-0.1717327106375404,-1.5601886453614908,0.044444444444444446,0.16666666666666666,0.08064236111111112,0.08333333333333333,0.7608271162639442,0.3801733434163568
V,150,305,215.09375,207.0,0.4270079714530686,-1.0825642409054232,38,80,54.696969696969695,50.0,1.0437034721255891,-0.2610610840410357,49,128,105.36363636363636,112.0,-1.7647597967170918,3.3084985073979762,0.044444444444444446,0.14722222222222223,0.08289930555555555,0.08333333333333334,0.3477829489508027,-0.8716020794683437
V,144,331,219.78125,207.5,0.6280758402262765,-0.7109230839764082,40,84,57.24242424242424,52.0,0.9029541479862019,-0.4524921000546813,82,139,113.04761904761905,113.0,-0.057915943484957454,0.7479000571300154,0.044444444444444446,0.14722222222222223,0.08480902777777777,0.09166666666666667,0.29258687519055543,-1.0966258612804922
V,146,295,214.125,209.0,0.17205541099995147,-0.9821821324782212,40,85,56.666666666666664,50.0,0.9638708212411993,-0.5374364546442325,49,165,107.8695652173913,113.0,-0.6169736644691255,1.7916146749976232,0.04722222222222222,0.16111111111111112,0.08776041666666666,0.08472222222222223,0.4692298249551151,-1.2110741784726333
F,152,275,201.6969696969697,200.0,0.6993205131649793,-0.22262316541087968,38,80,52.411764705882355,49.0,1.4053170101483208,0.7148374411142946,78,159,109.68,110.0,0.582465438554986,0.4894291325428797,0.03888888888888889,0.1388888888888889,0.07457912457912456,0.06666666666666667,0.938274137940795,0.20140061757432104
