Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,296,307,301.3636363636364,301.5,0.02850494103131385,-1.5025964641473974,38,72,56.91304347826087,62.0,-0.454247436289191,-1.5488642254774085,72,94,78.86363636363636,80.5,0.7543678785210881,0.8021060419503452,0.05277777777777778,0.07222222222222222,0.060227272727272727,0.058333333333333334,0.5985104574809081,-0.8263817859989784
N,295,343,302.59090909090907,301.0,2.88992529857511,9.1722284580715,38,72,51.69565217391305,43.0,0.23102547068629437,-1.7214011294826583,53,135,84.27272727272727,82.0,1.6314400008781342,2.831289659419828,0.05277777777777778,0.09444444444444444,0.0619949494949495,0.058333333333333334,1.9188335091517832,4.195616731713748
A,262,331,299.77272727272725,301.5,-0.9254613076720051,1.8419250898378605,38,70,57.04347826086956,59.0,-0.8644243732207211,-0.5075941203373433,71,99,79.57142857142857,80.0,0.7508877597500022,-0.20911653517422613,0.05,0.20833333333333334,0.06881313131313131,0.06111111111111111,3.9387459177691886,14.562975918185064
N,296,311,304.27272727272725,304.0,-0.39893724354412063,-0.3807164748876959,38,72,54.73913043478261,61.0,-0.04078340590210334,-1.878125571865448,72,125,85.5,83.0,1.9803396276540859,4.902990295277904,0.05277777777777778,0.07777777777777778,0.061994949494949485,0.0625,0.5171859437802313,-0.07062269562275425
N,288,346,301.60869565217394,298.0,2.879086908521863,9.485358496890901,37,69,48.30434782608695,41.0,0.6974798677341516,-1.3313298470962427,50,137,88.0,83.0,0.9659129428274529,0.0957505713122968,0.05,0.08333333333333333,0.06195652173913044,0.06111111111111111,0.8577311575475227,0.467670573263514
N,295,325,307.17391304347825,307.0,0.9488425023145415,1.3564594726361827,38,71,54.43478260869565,60.0,-0.3164813652974114,-1.5940324204053486,52,170,80.43478260869566,79.0,3.1052747379032146,11.155162438522863,0.05555555555555555,0.15833333333333333,0.07028985507246377,0.06111111111111111,2.929101032838051,8.638358406002732
N,295,332,303.6818181818182,301.5,2.3730075534847983,6.654150076808591,40,71,62.30434782608695,61.0,-1.2524106372279586,2.7168292570700148,47,98,83.54545454545455,84.0,-1.504156440739606,3.752268269806219,0.05277777777777778,0.07222222222222222,0.06275252525252525,0.06388888888888888,-0.09932822591974365,-1.087705067692248
N,295,312,302.59090909090907,303.0,0.056581173594817576,-0.9619663285763735,40,73,60.95652173913044,62.0,-1.3536176869106875,1.154316429241133,69,86,77.45454545454545,78.5,0.025560685605756243,-1.5847091230157233,0.05,0.075,0.06073232323232323,0.06111111111111111,0.4052123200699985,-0.5055404964476384
N,295,312,301.90909090909093,301.0,0.594357891919515,-0.2441019594965863,38,70,56.21739130434783,62.0,-0.5120129654867327,-1.518598818359646,71,96,80.13636363636364,82.0,0.4840788007317009,0.29471177995169606,0.05,0.07222222222222222,0.060353535353535354,0.058333333333333334,0.1551446519906579,-0.8274546101815603
N,294,309,300.9130434782609,301.0,0.3714724987796791,-0.27630470961940556,38,70,56.833333333333336,61.0,-0.6471484676651288,-1.1890558762718362,69,94,79.69565217391305,80.0,0.3499176342142977,-1.046012479329642,0.05,0.07222222222222222,0.06195652173913044,0.06111111111111111,0.1963761977448429,-0.9951188083136939
