Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,216,306,232.9,230.0,3.2406687612223037,12.814800775104402,40,85,56.16129032258065,58.0,0.40810320054379967,1.6586997315187917,42,118,87.46666666666667,93.0,-0.7859124984272987,-0.6844959528221821,0.041666666666666664,0.18055555555555555,0.0513888888888889,0.04722222222222222,5.130525143859471,24.573652198539687
N,222,255,236.13793103448276,236.0,0.7561474829284748,0.6228235656233672,48,67,58.06666666666667,58.5,-0.08421807898816833,-0.8440156121515194,44,116,87.17241379310344,96.0,-0.6082354429550136,-1.0887800266457033,0.03611111111111111,0.05277777777777778,0.04760536398467434,0.04722222222222222,-1.4988992457249795,4.577915638389694
A,209,246,226.46666666666667,227.0,-0.10020092429147767,-0.5136969016118709,35,65,55.96774193548387,57.0,-1.2737458977956448,2.889102364688336,41,113,82.03333333333333,90.5,-0.588263686269545,-1.0920257547858911,0.03611111111111111,0.09722222222222222,0.04935185185185187,0.04722222222222222,3.1343746641709465,9.711559287420751
A,208,247,225.56666666666666,227.0,-0.15852534793866974,-0.46620050883068975,28,66,54.225806451612904,55.0,-1.116784540419375,1.1149457244106973,41,120,89.2,96.0,-0.8877212635727759,-0.6344309442600196,0.044444444444444446,0.07222222222222222,0.04851851851851853,0.04722222222222222,2.7988330493168014,7.462189577258441
N,210,245,229.3448275862069,229.0,-0.1349295185232609,-0.745405018158364,44,67,57.13333333333333,59.5,-0.844145075292598,-0.31896735132855625,47,115,93.65517241379311,97.0,-1.1875208773451218,0.13911771451083732,0.03333333333333333,0.10833333333333334,0.04913793103448277,0.04722222222222222,3.5789469028816296,13.312545138160836
A,207,240,225.83870967741936,225.0,-0.3359356047420664,-0.6426725934807584,32,86,55.125,56.0,0.25220059882208895,1.9886904843944029,36,114,79.9,91.5,-0.4017013149241844,-1.3561462738511705,0.03888888888888889,0.08888888888888889,0.04775985663082438,0.04722222222222222,4.416368887347615,20.379324892481765
N,211,298,230.46666666666667,229.0,3.2260591537604983,12.777577679105976,41,67,55.45161290322581,56.0,-0.46568850469326084,-0.31665864325930215,38,115,83.63333333333334,94.5,-0.6374371274654279,-1.1060901236193692,0.041666666666666664,0.17777777777777778,0.04981481481481483,0.044444444444444446,5.13694135672611,24.618247856398487
A,203,245,224.0,226.0,-0.47164511374499163,-0.2755531312104025,36,87,56.70967741935484,57.0,0.5855608306561483,1.008471670013865,37,115,81.16666666666667,86.5,-0.25330667976893245,-1.3690047478201939,0.041666666666666664,0.1,0.05185185185185186,0.05,3.0090965454143497,9.809929459348842
N,208,282,232.53333333333333,232.5,1.9627892030669367,7.446741468356736,39,74,58.12903225806452,59.0,-0.7380107934330605,2.647550714627486,40,114,76.43333333333334,84.5,-0.11519710182377353,-1.5371053235775296,0.041666666666666664,0.1527777777777778,0.05046296296296297,0.04722222222222222,5.00933577459893,23.77943885641634
A,172,259,223.96774193548387,227.0,-1.163830299993614,1.8532888052435714,37,83,55.5,57.0,0.2998934807327648,0.33762222340312453,45,117,84.86666666666666,91.0,-0.5134442128235854,-0.9776088521756496,0.03888888888888889,0.21666666666666667,0.06370967741935486,0.04722222222222222,2.5190986168649214,5.46284318788496
N,214,243,229.48275862068965,231.0,-0.47631862595694646,-0.01400202747429713,40,67,54.5,56.5,-0.5098702453462718,-0.7117627400406175,39,117,76.51724137931035,85.0,-0.006413168181642459,-1.6488948562147574,0.041666666666666664,0.06666666666666667,0.04990421455938698,0.05,1.665501908006244,2.9371750472589717
N,199,234,217.93548387096774,219.0,-0.20895076182319955,-0.5939014093245043,40,70,52.96875,53.0,0.21231647101845463,-0.5500325338825123,41,105,67.09677419354838,57.0,0.2837898026822484,-1.6498860981018024,0.044444444444444446,0.05277777777777778,0.04731182795698926,0.04722222222222222,0.4130428951697778,-0.8904042947734796
~,195,232,214.375,214.5,-0.33419959797680593,-0.4092147733797167,38,73,53.24242424242424,53.0,0.1547032861557678,-0.8455938353988226,42,111,70.4375,65.5,0.3291246664368037,-1.2968283201720268,0.03888888888888889,0.11944444444444445,0.050347222222222224,0.04722222222222222,3.7213827768407874,15.118381905970185
A,172,267,202.55882352941177,202.0,1.9250106502829918,6.146698780210807,38,70,51.48571428571429,53.0,-0.06710207617786318,0.21679877014681814,42,120,84.03125,92.0,-0.47592838550825894,-1.2035769036402406,0.019444444444444445,0.18611111111111112,0.05155228758169935,0.04722222222222222,4.952048818675916,24.954524868279933
A,170,209,194.83333333333334,195.5,-0.9233295905905704,1.4005875998469248,37,73,53.08108108108108,54.0,-0.06438536927650763,1.6297375089209325,40,110,81.0,86.0,-0.6890938778072284,-0.6093230831908558,0.041666666666666664,0.075,0.04729938271604939,0.04722222222222222,4.262389427331344,20.660397832896866
A,175,213,193.47222222222223,193.0,0.0035723363871159493,-0.41097573871238646,28,62,48.37837837837838,50.0,-0.6015484258836086,-0.22726283044873208,43,113,87.69444444444444,92.5,-0.8506910566395955,-0.4996386792065537,0.03611111111111111,0.09722222222222222,0.049845679012345684,0.04722222222222222,3.5739899736846983,12.34720614173924
A,145,215,200.73529411764707,203.0,-2.7478298909605066,10.470780867149942,37,71,52.457142857142856,54.0,-0.05527416243275947,-0.3822508120294539,35,111,78.84848484848484,83.0,-0.5689096604197424,-0.9136031834193963,0.03611111111111111,0.09444444444444444,0.04779411764705883,0.04722222222222222,4.245497099166148,20.043104204607705
A,135,236,195.4857142857143,200.0,-1.0904452066773782,1.3882242614204028,32,79,53.138888888888886,53.0,0.3785839520556477,0.04766585111121735,35,101,68.4,76.0,-0.27761509732665296,-1.2835923873724928,0.030555555555555555,0.05555555555555555,0.045555555555555564,0.04722222222222222,-0.6212027532716411,0.7748976280615039
A,183,212,199.02857142857144,201.0,-0.3536218155589509,-1.1559158975243087,31,66,50.25,50.5,-0.017223067869596202,-1.449175348705193,44,105,77.22857142857143,81.0,-0.3919804387424486,-0.4329417009104204,0.022222222222222223,0.09444444444444444,0.05087301587301588,0.04722222222222222,1.5230287815429573,3.4124015709556996
A,147,260,197.82857142857142,199.0,0.14236978235351846,2.422386165844334,32,62,49.19444444444444,51.0,-0.628694546946618,-0.5077189167643956,41,107,78.73529411764706,84.5,-0.7027006753144369,-0.6297958296152086,0.03888888888888889,0.16666666666666666,0.053571428571428575,0.04722222222222222,3.802900148392125,15.399306930022739
A,189,228,210.1818181818182,211.0,0.02925960152230005,-1.042564046858759,32,62,52.794117647058826,55.0,-0.9584092253591481,-0.18267009093884345,40,114,86.09375,90.0,-1.0231883396317971,0.21623596351611551,0.03333333333333333,0.14166666666666666,0.052272727272727276,0.04722222222222222,3.5138100673863963,12.952491847340378
A,130,306,177.17948717948718,159.0,0.6107979254015808,-0.5066558574698505,32,66,51.6,55.0,-0.5199092020209717,-1.2087877400476046,36,89,66.41025641025641,69.0,-0.3242844434820396,-0.9498476897241974,0.03888888888888889,0.19166666666666668,0.05170940170940172,0.04722222222222222,4.679917734218178,21.80229403420155
N,202,250,231.68965517241378,233.0,-0.48996926943827396,1.4210863925979496,42,69,54.733333333333334,55.0,0.2974571483187942,0.3594912600281268,79,112,98.82758620689656,102.0,-0.5023683439675206,-0.9077232555214745,0.03611111111111111,0.11944444444444445,0.05076628352490423,0.04722222222222222,3.66658379745969,13.341733359303657
A,217,255,232.89655172413794,232.0,0.2874088485000412,-0.4075972621861874,28,68,52.733333333333334,53.0,-0.9321221116374376,1.3776245445371833,35,120,92.41379310344827,97.0,-1.3714253267880294,1.1742801291121827,0.03888888888888889,0.09722222222222222,0.05057471264367817,0.04722222222222222,3.20619852525474,10.70144534493226
A,210,247,230.79310344827587,232.0,-0.47782626362678404,-0.5743112331627289,32,64,53.2,54.0,-0.7327934343738334,0.10464607609112564,50,115,93.17241379310344,101.0,-1.272443894155985,0.5896223950078197,0.025,0.10833333333333334,0.05067049808429119,0.04722222222222222,2.159476296923594,6.648141730716857
A,169,270,223.76666666666668,228.0,-0.8143154827464832,0.4600992790089702,33,86,55.0,55.0,0.7586489489669415,4.088563168511915,40,113,93.33333333333333,95.5,-1.769285743021266,2.6291345012024836,0.041666666666666664,0.08888888888888889,0.04851851851851853,0.04722222222222222,4.39471035439049,19.635460291829457
A,215,260,232.93333333333334,232.5,0.949312284884886,1.230532508348019,40,85,55.16129032258065,55.0,1.1633588703578215,3.4623920801055714,44,112,85.13793103448276,90.0,-0.5702626419515996,-1.0469278290767228,0.03888888888888889,0.1527777777777778,0.0551851851851852,0.04722222222222222,2.8425000465859087,6.60642420616559
A,130,318,207.41176470588235,225.5,-0.2329722642890839,-0.4268759896420531,29,87,56.857142857142854,56.0,0.214176081768254,2.932379134752969,40,123,82.55882352941177,89.0,-0.42222363724763873,-0.8373701254585115,0.03611111111111111,0.19166666666666668,0.051552287581699344,0.04722222222222222,5.190926076521379,26.197124191510987
A,127,145,135.55769230769232,136.0,-0.00031241839393026836,-0.8206961694061032,27,55,43.0377358490566,44.0,-0.27496676684838744,-1.3006570077655906,41,85,59.26,59.5,0.15950316108735885,-0.9099325047413385,0.044444444444444446,0.10277777777777777,0.06378205128205126,0.06111111111111111,0.7774106219570487,0.45846261041764347
A,126,264,203.91176470588235,218.5,-0.7563051651597988,-0.89437661849544,37,87,56.02857142857143,59.0,0.2733335551513709,0.6947022034263459,39,112,88.96969696969697,91.0,-0.94164975858033,0.5506927377213682,0.03888888888888889,0.1361111111111111,0.05343137254901961,0.04722222222222222,2.8091100204289723,7.041263570722135
A,119,146,135.45098039215685,137.0,-0.5460061737987574,0.4531588250730003,27,55,41.5,41.5,-0.052918050093217255,-1.5788403595659446,41,85,59.36734693877551,56.0,0.3642464169395563,-1.2927147225046498,0.041666666666666664,0.10555555555555556,0.056222222222222215,0.05277777777777778,1.7776012563006023,3.886861374060264
A,144,254,225.33333333333334,230.0,-1.2763013777596968,1.4171974025180285,31,78,56.25806451612903,57.0,-0.6720013007947716,2.729954682633518,39,112,94.5,99.0,-2.2911061829783796,7.1544065425664005,0.03888888888888889,0.10555555555555556,0.04962962962962964,0.04722222222222222,4.215426450506405,18.219969065725884
A,200,241,223.32258064516128,225.0,-0.4822651695771076,-0.2844134229074804,31,78,54.65625,56.5,-0.4180410201090766,0.6467138798362995,49,109,94.48387096774194,99.0,-1.7241430535199447,3.278957596584595,0.044444444444444446,0.08888888888888889,0.05188172043010754,0.04722222222222222,2.3157616651272077,4.1581480561205435
A,182,286,224.93548387096774,223.0,0.7860730870594691,3.7726049782914757,37,89,51.46875,50.5,1.46639214462383,3.7236802062857874,78,115,92.09677419354838,89.0,0.6263920993639918,-0.6618458125124929,0.027777777777777776,0.18888888888888888,0.051971326164874564,0.04722222222222222,4.499921049543244,20.151980836204586
N,209,238,223.6,223.0,0.12174167476336369,-0.8074195509219178,44,65,54.903225806451616,55.0,-0.0081234871085085,-0.3749072609767552,49,113,87.2,88.5,-1.0290750339279198,1.4262843183968572,0.044444444444444446,0.05277777777777778,0.04731481481481482,0.04722222222222222,0.33832452425768184,-0.4820407646381173
A,178,251,222.8709677419355,223.0,-0.6828530725947703,1.4042743807896132,40,63,53.1875,53.5,-0.3242222082820468,-0.9965048365236315,45,119,89.7741935483871,95.0,-0.9660746714924817,-0.08466274966815845,0.019444444444444445,0.1361111111111111,0.04946236559139787,0.04722222222222222,3.77664044478409,16.42686922400914
A,129,304,193.88888888888889,221.5,0.006165668097605244,-1.1294053375392792,40,81,56.891891891891895,56.0,0.4487713501087831,1.0288939323845057,41,118,77.75,75.0,0.0015275495635901427,-1.3638664458122713,0.041666666666666664,0.16944444444444445,0.054243827160493835,0.04722222222222222,4.629673874863708,22.47074996378129
A,125,254,169.41463414634146,142.0,0.40587046166502216,-1.3885307722001243,27,57,44.023809523809526,42.0,-0.038251978714844606,-1.4976153610492244,36,111,61.048780487804876,60.0,0.9654790441585768,2.9537285496499877,0.041666666666666664,0.16111111111111112,0.061991869918699184,0.05555555555555555,2.884043788605132,11.14860164249796
A,191,274,212.57575757575756,212.0,1.647201817521746,5.032990995359638,34,85,52.76470588235294,53.5,0.8788473736256888,2.1567845209059158,42,111,80.6969696969697,88.0,-0.7228554638144725,-0.898047112918249,0.03888888888888889,0.14166666666666666,0.05294612794612795,0.04722222222222222,3.1063669926728643,10.067571954469871
A,125,242,182.47368421052633,173.5,0.08334476579247392,-1.821875455811386,34,68,53.205128205128204,56.0,-0.4678968991476226,-1.0991225096308137,50,120,82.72972972972973,84.0,-0.12036079751468992,0.06494785251019097,0.03888888888888889,0.24722222222222223,0.05752923976608187,0.04722222222222222,4.974589097226511,25.587551643167078
