Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,238,263,249.71428571428572,249.0,0.17283679950401945,-0.28310522400796323,49,60,52.758620689655174,53.0,1.3493000951123684,3.7291638801534894,59,85,72.67857142857143,71.5,0.03241616293269206,0.030349224680871867,0.05277777777777778,0.09722222222222222,0.07232142857142856,0.07222222222222222,0.15927935167718352,-0.8803867278533746
N,182,263,248.07142857142858,254.0,-2.344405841480685,4.146862481865375,44,79,54.758620689655174,54.0,2.8251826403030154,11.641460255790609,57,110,74.35714285714286,72.0,1.9356537061189083,4.996578231529584,0.05555555555555555,0.2361111111111111,0.08184523809523811,0.06944444444444445,3.213105395499081,11.032154399307892
N,243,261,253.3846153846154,255.0,-0.6098477691497802,-0.3185685589189231,48,55,51.851851851851855,52.0,-0.06884139337198611,-0.5331081030732712,58,85,71.07692307692308,71.0,0.2325040111784196,0.8073327646196153,0.05555555555555555,0.10277777777777777,0.06976495726495727,0.06666666666666667,0.7212581708777721,-0.42508086152170144
N,144,258,246.25,249.5,-4.673355544521902,20.962672431336543,43,57,51.13793103448276,51.0,-0.4689015455050827,0.8192440764301172,48,108,70.07142857142857,70.5,0.5339692188107901,0.35349447616668295,0.06111111111111111,0.16666666666666666,0.08462301587301589,0.07777777777777778,1.866065106338904,4.348859639482875
N,133,256,243.25,248.5,-4.7915747791195695,21.68738781957084,47,55,50.51724137931034,51.0,0.02463770452209619,-0.3216258491135964,59,110,73.03571428571429,72.0,2.3153152309018665,7.777023564681484,0.05277777777777778,0.17222222222222222,0.07777777777777779,0.075,2.882825050955656,10.410054752768234
N,127,258,247.10714285714286,252.0,-4.869491193353023,22.1767468081263,45,60,51.37931034482759,51.0,0.7244622242846009,2.6855824971314455,58,98,73.85714285714286,71.5,0.6879972028396408,1.0950196385567743,0.05555555555555555,0.13055555555555556,0.07748015873015875,0.0763888888888889,1.4361687996083348,3.695053641126119
N,244,262,252.85185185185185,252.0,0.2390473755048016,-0.8824577156501836,47,57,52.357142857142854,52.0,0.010184429053838446,-0.018760670232654153,59,85,73.96296296296296,71.0,0.05695710914347851,-0.8980694856993492,0.05277777777777778,0.09722222222222222,0.0742798353909465,0.07222222222222222,0.3258711554554196,-0.6502672996061483
N,148,261,249.5,253.0,-4.656340651606294,20.810578982928703,50,61,53.03448275862069,53.0,1.3924280343009627,2.786052268471499,56,86,71.46428571428571,71.5,-0.21648796168786436,0.3692825567137925,0.05555555555555555,0.24166666666666667,0.07628968253968256,0.07083333333333333,4.4100769133654785,19.20195925107398
N,167,264,245.5,251.5,-2.574697921137932,5.33698502382604,50,87,53.93103448275862,52.0,4.146705839299188,17.585546636855902,58,116,73.07142857142857,71.0,2.8286268428553742,7.59011043313434,0.05555555555555555,0.15555555555555556,0.0826388888888889,0.08055555555555556,1.7061328820853245,2.6446481673632274
N,138,267,253.92592592592592,258.0,-4.646760514088029,20.42991567287441,52,61,55.107142857142854,55.0,0.9805074184677409,0.6716864300094847,60,96,73.51851851851852,71.0,0.9255890045830236,1.9353903137869555,0.05277777777777778,0.1361111111111111,0.07376543209876543,0.06666666666666667,2.1107414402410387,5.2367739807173415
