Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
R,301,384,333.57142857142856,331.0,0.6776771788324333,-0.12599264477221972,54,72,64.19047619047619,65.0,-0.5159898294761255,-0.5769828718729797,48,88,72.80952380952381,75.0,-1.0351177711940927,0.34612881232407533,0.06388888888888888,0.20277777777777778,0.15423280423280425,0.16944444444444445,-1.2566197333828544,0.24010940171467876
R,129,352,178.97368421052633,174.5,3.0914213833985857,10.43651868249151,26,67,37.1025641025641,35.0,2.7636319783073855,10.644091730786872,56,94,73.73684210526316,73.5,-0.10208812585967694,-0.2264064644580217,0.05277777777777778,0.19444444444444445,0.14232456140350877,0.1527777777777778,-0.6023013512143317,-0.7444557526208215
R,133,352,198.6,180.0,1.545175502616046,0.8271517379387197,27,44,36.638888888888886,36.0,-0.5328645230984114,0.3082234001562574,64,98,76.88571428571429,76.0,0.5908720924784173,-0.06162237303663387,0.05,0.19722222222222222,0.13793650793650794,0.15,-0.5695259849009935,-0.779485702390724
R,318,364,341.3,347.0,-0.14912326994554317,-1.1946510600135594,53,60,56.35,56.5,-0.05498709911830373,-1.0410437716327186,44,58,50.25,50.0,0.30214117946354885,-0.9740952720074985,0.041666666666666664,0.07222222222222222,0.065,0.06666666666666667,-2.027079079605571,3.3023687532486834
R,111,297,170.85,175.5,1.8204707946801841,8.358429259446865,26,51,35.65853658536585,35.0,1.3206878439865697,6.097874090609277,30,108,68.825,69.5,-0.3198860234215248,0.41529048093300247,0.019444444444444445,0.20555555555555555,0.11756944444444443,0.12916666666666665,-0.22853982104579415,-1.3165096425539775
"""",198,317,284.0416666666667,296.0,-1.5411336593898644,1.0928327357039977,52,105,67.83333333333333,61.0,1.1534068365064085,-0.27177696798346007,48,110,72.5,71.0,0.9178111017378161,2.530769497007258,0.044444444444444446,0.26944444444444443,0.1283564814814815,0.13055555555555554,0.4977711719610366,0.057654815771622125
R,561,611,584.5,586.5,-0.020427500931881105,0.008026102548487568,106,124,116.25,116.5,-0.23030895708272323,-1.334450865858234,61,86,71.58333333333333,73.0,0.17853335574344786,-0.9652125570738268,0.06111111111111111,0.075,0.06782407407407408,0.06944444444444445,-0.01622679236273622,-0.7693487603305811
R,110,389,282.36,295.0,-0.7723208749991253,-0.4439238972073918,51,105,63.12,59.0,2.0326130871913355,3.273024755500831,45,146,68.92,62.0,1.6327107367823246,3.041946173585777,0.041666666666666664,0.18888888888888888,0.08877777777777779,0.06944444444444445,1.3595393345444347,0.36857638128391557
R,130,224,176.1,175.5,-0.2908039442841608,-0.21289796408708472,32,66,38.90243902439025,38.0,2.8989868627020168,9.088521701362188,35,94,68.725,70.5,-0.8133176864865512,0.8491578004136042,0.022222222222222223,0.25555555555555554,0.11861111111111108,0.13333333333333333,-0.051446445543361974,-1.1184006299826015
R,156,371,242.93103448275863,192.0,0.44943849905065153,-1.6807710408608398,32,51,40.833333333333336,38.0,0.3968854676092418,-1.097066883138579,64,85,74.17241379310344,73.0,0.5829123571287909,-0.46265542511816937,0.022222222222222223,0.19722222222222222,0.13591954022988506,0.15555555555555556,-0.9677451069779661,-0.1542645290886453
R,108,212,174.9,175.5,-0.9535948196668667,2.6326031734870696,29,47,36.8780487804878,36.0,0.9139366622780475,1.8420119279244274,38,99,69.875,72.5,-0.415112161605174,1.4675850085818167,0.027777777777777776,0.23333333333333334,0.11493055555555554,0.12777777777777777,-0.06753397616298046,-1.2162449457470026
R,309,361,332.9047619047619,331.0,0.07728477496799882,-0.9191157475653928,47,60,56.13636363636363,57.0,-1.1905548896056553,1.4265758590087376,43,70,53.38095238095238,54.0,0.7584866501344864,1.6305177719654491,0.03888888888888889,0.10833333333333334,0.06402116402116402,0.06666666666666667,0.518562574891802,2.28610006605925
R,115,372,332.3333333333333,341.0,-3.855178618266473,14.003166506747906,53,67,58.38095238095238,59.0,0.629880566724386,0.2307061926738707,47,124,56.38095238095238,53.0,3.787860424030477,13.54639879757417,0.03888888888888889,0.30833333333333335,0.0708994708994709,0.06666666666666667,3.928890742035217,14.405168417922287
R,142,361,256.5925925925926,320.0,-0.10211227269365264,-1.8681548119191935,55,96,65.07142857142857,60.0,1.5091859558278067,0.7662793768652905,62,84,73.51851851851852,72.0,0.3156753032016635,0.12342910621286807,0.041666666666666664,0.18611111111111112,0.14495884773662548,0.15833333333333333,-1.3658471461576562,0.915351971925793
R,313,365,340.95,342.5,-0.09689588148463409,-1.0132617195675053,51,60,57.0,58.0,-0.6372037871636914,-0.4050468262226845,45,61,51.15,50.5,0.4709569152831571,-0.6291027317689282,0.041666666666666664,0.06944444444444445,0.06472222222222222,0.06666666666666667,-2.2803040223762605,3.969567331595883
R,318,364,342.25,345.0,-0.2049446064214907,-0.6857204286080014,52,62,56.45,57.0,0.28500653786765723,-0.4713371363882177,47,58,52.4,52.0,0.32525441374484776,-1.1356595195738788,0.041666666666666664,0.06944444444444445,0.059166666666666666,0.06666666666666667,-0.7744313167936341,-1.246833520261085
