Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,113,427,283.3333333333333,331.0,-0.6267905324386679,-0.979623149286835,49,95,65.16666666666667,66.0,1.4947853455572484,5.036889119208711,34,108,75.625,75.0,-0.4635554957006232,1.2158910313626068,0.019444444444444445,0.1,0.061342592592592594,0.06666666666666667,-0.23616859987827554,-1.1115245740150295
~,95,389,208.05882352941177,179.0,0.44071555110755184,-1.2175377681755186,35,79,45.68571428571428,44.0,1.9426347483546589,4.6101328850994365,41,98,74.11764705882354,75.5,-0.5694556355803702,-0.27504720553618656,0.016666666666666666,0.1111111111111111,0.06715686274509804,0.06944444444444445,-0.3270072544270254,-0.4706665896500626
N,103,390,257.2307692307692,280.5,-0.26497177056494947,-1.3479014189739615,37,80,57.51851851851852,57.0,-0.2360771118068633,0.915737070021839,31,116,72.46153846153847,75.5,-0.3082325265071223,0.3217861889296949,0.019444444444444445,0.11388888888888889,0.05929487179487179,0.0625,0.31103700202752066,-0.8156637255590979
N,256,422,360.94736842105266,382.0,-1.0733179733287745,-0.27095222520363604,50,92,75.7,75.5,-0.6175639667395566,1.5703023454882237,59,110,88.47368421052632,88.0,-0.8883720574413579,3.2712580986427886,0.03333333333333333,0.10277777777777777,0.06608187134502926,0.06944444444444445,-0.22922365803086445,-0.23003975352696449
N,100,420,241.5,249.5,0.09868796039803307,-1.4051843801622586,32,70,49.03448275862069,50.0,0.15814558613220334,0.9769573636393698,43,113,78.17857142857143,77.0,-0.18595091468566702,0.33798054852105874,0.013888888888888888,0.11944444444444445,0.05625,0.0625,0.24458095523634749,-0.5100913010744885
N,109,445,304.4347826086956,370.0,-0.7814657055469831,-0.9061784616027952,44,109,71.43478260869566,75.0,-0.10380354497087782,0.6676435513930459,70,104,90.73913043478261,90.0,-0.4817965554245248,1.7211167023256762,0.019444444444444445,0.1111111111111111,0.07077294685990337,0.07222222222222222,-0.5408406775464475,-0.1884581403868122
~,96,293,172.675,162.5,0.5095680165646895,-0.7725377673374347,27,58,41.63414634146341,42.0,0.1362521753306311,-0.9875251324684724,30,97,57.275,55.5,0.14098177704083928,-1.3068848609854224,0.013888888888888888,0.10277777777777777,0.03576388888888889,0.029166666666666667,1.4685042832585982,1.7869148387404614
N,92,385,210.90625,177.5,0.6987350242527237,-0.6918879964005238,31,65,44.27272727272727,43.0,0.6123813111269237,-0.580750430599287,33,90,60.5,61.0,0.029825802858571938,-1.4884218934911242,0.013888888888888888,0.07777777777777778,0.034895833333333334,0.029166666666666667,0.9472411147566817,-0.49238421589409986
N,298,411,379.55555555555554,383.5,-1.7478077044149367,3.5805271939490346,67,91,76.55555555555556,76.5,0.279349364111296,-0.03991226962910943,63,101,90.61111111111111,92.0,-1.6613128351771946,3.311138107801739,0.025,0.2,0.10246913580246915,0.08333333333333333,0.6459505454026414,-0.7164652963725437
N,302,499,389.0,376.5,0.8166821864232702,0.46906373492236053,62,89,73.22222222222223,72.5,0.36257531515850755,-0.8867050688277982,89,191,101.83333333333333,95.5,3.611508137193637,11.749531389174102,0.07222222222222222,0.2111111111111111,0.16064814814814815,0.175,-1.061094434770745,-0.4646035372656603
