Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,221,295,246.32142857142858,246.5,1.8789815508634042,7.089586216068929,52,60,56.724137931034484,57.0,-0.382241547209731,-0.8384773044873439,74,115,92.17857142857143,91.0,0.5194507836486146,-0.8652147502466776,0.06666666666666667,0.1527777777777778,0.0744047619047619,0.07222222222222222,4.858259560258746,22.109889159903517
N,228,275,248.67857142857142,249.5,0.7308657606857574,0.8753073808950074,29,63,54.827586206896555,55.0,-2.9195028219983543,10.864438191340781,64,123,87.82142857142857,88.0,0.686445412333178,1.6218810989565755,0.06388888888888888,0.16111111111111112,0.07867063492063495,0.07222222222222222,2.826309634387563,6.7478475178652495
N,195,280,254.25925925925927,255.0,-2.0754702127081956,8.151371697286796,31,72,56.035714285714285,56.5,-1.6491142495540065,7.650729965570832,66,114,86.85185185185185,88.0,0.45035155902969354,0.6869698515577931,0.06388888888888888,0.1638888888888889,0.08034979423868316,0.07222222222222222,2.3842889221122454,4.8216453892142175
N,236,257,248.14814814814815,249.0,-0.538928126305497,0.607640643842831,52,60,56.857142857142854,57.0,-0.3402414451758238,-0.6925286900207945,72,110,89.18518518518519,90.0,0.09997440541930147,-0.2284673063049003,0.06666666666666667,0.07777777777777778,0.07211934156378601,0.07222222222222222,0.07203558501023487,-0.23364631847069628
N,235,275,251.0,251.0,0.7982834595247065,0.3736599930632254,32,67,55.214285714285715,56.0,-1.9452868975818418,6.554587083427956,67,111,86.18518518518519,83.0,0.3047897175627372,-0.8215074824498472,0.06666666666666667,0.15833333333333333,0.0938271604938272,0.07222222222222222,0.9789412487471774,-0.9295365002941507
N,242,264,254.5,253.5,-0.19597009648199828,-0.2837536862122225,53,64,57.96296296296296,58.0,0.017018330106345188,-0.7157577969256708,75,113,91.92307692307692,91.5,0.18134371372064323,-0.1524826692238488,0.06666666666666667,0.07777777777777778,0.07168803418803418,0.07222222222222222,0.6219694028667653,-0.3289209279796719
N,130,275,253.11111111111111,258.0,-4.209965181257354,17.830879222589424,49,61,57.07142857142857,58.0,-0.7145658760288712,0.5020820184300328,75,99,89.92592592592592,91.0,-0.4916163096270766,-0.9429123956468342,0.06666666666666667,0.15555555555555556,0.07458847736625514,0.07222222222222222,4.7371497139367715,20.992773875326534
N,236,276,250.14285714285714,248.5,1.5884327156069837,2.8587103166200203,37,61,56.241379310344826,58.0,-2.7643701066037263,9.064257348049054,73,116,91.0,93.0,0.10065064346244623,0.2201614767813438,0.06944444444444445,0.15833333333333333,0.08640873015873017,0.07222222222222222,1.5732772409598423,0.7124008588914315
N,251,294,267.4230769230769,269.5,0.9190549746466612,1.3172847377716268,29,73,56.0,57.0,-0.9911525154701953,1.1361962699111503,65,112,80.26923076923077,79.5,1.9528140453611276,6.076941486811316,0.06666666666666667,0.16666666666666666,0.14006410256410257,0.1486111111111111,-1.6838151634843908,1.800714921714726
N,255,334,290.0416666666667,288.0,0.13117072234320595,-1.502891132560246,52,67,59.4,60.0,-0.05599210732571432,1.5921334557698197,68,122,88.125,84.5,1.2106440791082518,1.571454938213222,0.06666666666666667,0.21944444444444444,0.11863425925925926,0.09861111111111111,0.2643745657074086,-1.5165671765213082
