Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
/,284,319,297.2173913043478,294.0,0.811064019643013,-0.37654314736474603,50,66,59.65217391304348,59.0,-0.5701484778288757,1.270489510083613,58,152,89.8695652173913,79.0,0.8530246808066391,-0.5351553123536656,0.030555555555555555,0.11944444444444445,0.06594202898550727,0.03888888888888889,0.4188302192429294,-1.7454099328828077
/,174,313,292.30434782608694,298.0,-3.6309332495016666,13.353090356658672,47,67,59.083333333333336,59.0,-1.0338909139914378,3.1215500269392473,60,160,96.30434782608695,90.0,0.488589552661538,-1.023980604147503,0.027777777777777776,0.11944444444444445,0.05301932367149759,0.03888888888888889,1.2805721826979513,0.09579230842773123
/,285,311,297.82608695652175,299.0,-0.161158812929829,-1.0893095665896368,53,71,60.958333333333336,60.0,0.5802592261190066,1.3106817522158885,58,138,89.61904761904762,80.0,1.0388438406992335,-0.1311452650468099,0.027777777777777776,0.12222222222222222,0.05797101449275364,0.03611111111111111,0.8618187455462128,-1.1962434156523714
/,139,313,290.7916666666667,295.5,-4.1262210222975435,16.447890666246312,53,67,60.0,60.0,-0.08440128773609591,0.6914600550964187,41,157,84.79166666666667,83.0,1.38465720898448,2.7523073816612227,0.030555555555555555,0.11388888888888889,0.046412037037037036,0.03611111111111111,2.1529074844853087,3.828167516947671
/,235,363,289.0416666666667,288.5,0.335246718226387,2.8083628918701438,54,76,59.833333333333336,59.0,1.8046212170192182,4.577416865102004,56,143,76.875,68.0,1.4249806417858444,1.5667195267749428,0.027777777777777776,0.19722222222222222,0.07847222222222222,0.08333333333333333,1.2396522185497825,3.61663307825732
f,278,313,295.9130434782609,295.0,0.05820608510603503,-1.1173496898888493,54,66,60.52173913043478,60.0,-0.18107221809117172,-0.3217095714247411,46,134,88.0,78.0,0.02234720415578581,-1.6230152583927766,0.027777777777777776,0.1361111111111111,0.08188405797101447,0.08333333333333333,-0.5762829950064521,0.866297647382269
N,276,304,289.7391304347826,289.0,-0.1713403051675199,-1.0096498874478583,52,66,59.0,59.0,0.2702365605310158,0.5127272727272731,58,122,70.8695652173913,64.0,1.9957008312424844,2.4742193060189193,0.075,0.09722222222222222,0.08562801932367148,0.08333333333333333,0.06103000328061087,-0.9098524562986965
N,274,316,288.3478260869565,285.0,0.7927458815058647,0.0662260612864305,53,65,58.375,58.5,0.3910696180517661,-0.46617453479037696,55,116,67.91304347826087,64.0,2.371173291851451,4.691550978500061,0.07777777777777778,0.09722222222222222,0.08586956521739127,0.08333333333333333,0.3937346531895735,-0.7496574451335682
/,203,313,287.5,291.0,-2.72751424360146,9.087850089072258,54,98,62.48,61.0,3.36703842126922,12.396669581256115,56,102,72.17391304347827,66.0,0.9445176552404643,-0.349653701530348,0.030555555555555555,0.1361111111111111,0.07407407407407407,0.08055555555555556,-0.23589234540565596,0.10202888297081403
/,279,312,296.4347826086956,297.0,-0.1589145378911049,-0.8236138429531734,53,66,59.541666666666664,59.5,0.01016939802639371,-0.9318879762698038,66,145,91.0,88.0,1.8516527284167674,3.710583361786858,0.030555555555555555,0.07777777777777778,0.03840579710144927,0.03611111111111111,2.6281509044862994,7.710868996705708
/,286,353,302.1363636363636,299.0,1.7393813629004498,3.1530548565652694,54,65,60.34782608695652,61.0,-0.4524613914786163,0.5815708492076994,41,144,81.52380952380952,82.0,0.6739427435491457,0.8450108753729926,0.030555555555555555,0.15,0.05530303030303032,0.03611111111111111,1.4374959194522405,0.7062401374210223
/,222,330,293.3333333333333,299.0,-1.9445673112776696,3.7689778231878854,44,68,59.25,60.0,-1.1622306832528244,2.199935165233309,44,144,94.65217391304348,91.0,0.5194857528659318,0.29133732327060047,0.030555555555555555,0.18333333333333332,0.06087962962962962,0.03888888888888889,1.5388144289302854,1.298510053961338
/,282,333,301.95652173913044,299.0,0.7526232093080989,-0.19849410036105564,52,63,58.791666666666664,59.5,-0.5502405747889163,-0.35522532412524876,37,133,84.30434782608695,84.0,0.2723262739937915,4.097685318065435,0.030555555555555555,0.2833333333333333,0.05797101449275365,0.03611111111111111,2.9100677513384063,7.6181609266190105
/,284,334,300.7391304347826,300.0,1.2361048401254295,1.4067519231232417,52,65,60.25,60.0,-0.9114402077237218,2.506244464568261,44,145,85.43478260869566,84.0,0.5146115879132505,0.34832609267361914,0.030555555555555555,0.1527777777777778,0.05096618357487924,0.03888888888888889,2.2400115679055883,3.7062671878933466
/,286,313,298.0869565217391,297.0,0.3751199555828851,-1.151263689124131,50,64,58.625,60.0,-0.8390155869129379,-0.254643514262201,48,149,83.69565217391305,84.0,0.9745939727670088,1.487987466889492,0.027777777777777776,0.11944444444444445,0.04178743961352657,0.03333333333333333,2.6195484841714403,6.462855467538718
/,283,313,298.1363636363636,299.5,0.009101611896469847,-1.0772364597206197,52,68,59.391304347826086,59.0,0.4319162167673659,-0.05666052789247367,41,147,83.19047619047619,83.0,0.9163154543553835,1.4273593020192479,0.030555555555555555,0.11388888888888889,0.044065656565656565,0.03888888888888889,2.681723149147334,6.555889321243988
/,283,312,298.30434782608694,300.0,-0.418925483277777,-0.9624256493894867,54,67,59.666666666666664,59.5,0.3461998865635122,-0.5259801538505533,74,149,104.52173913043478,91.0,0.5987525197032572,-1.3291601415535483,0.027777777777777776,0.11944444444444445,0.040096618357487915,0.03333333333333333,3.8412254345980363,14.375066836724585
/,232,317,292.375,294.0,-2.0299415757434405,3.9184569488968464,50,117,62.458333333333336,59.5,3.91495265480563,15.307793873414948,65,155,97.21739130434783,89.0,1.1041944820389795,0.2788296766483396,0.027777777777777776,0.1638888888888889,0.046064814814814815,0.034722222222222224,2.702807436130378,6.346514105616782
/,118,314,289.0,298.0,-4.005359639279063,15.666837563689171,54,70,58.75,58.5,1.2842502156760782,2.3822263644088704,52,140,88.52173913043478,89.0,0.8436617401640601,2.5671478316584064,0.019444444444444445,0.07222222222222222,0.03483796296296296,0.03333333333333333,2.9131007187617453,10.892350814170621
/,283,316,298.5652173913044,298.0,0.16645935635326814,-0.8210951812936105,52,69,59.916666666666664,60.5,-0.060692331096041496,0.5166397095442696,66,142,95.52173913043478,87.0,1.231245583188604,0.3161254153019337,0.027777777777777776,0.05277777777777778,0.03756038647342994,0.03611111111111111,0.6290919236208241,0.250722033722131
/,282,311,298.2608695652174,301.0,-0.45815829536425845,-0.9847323495506264,57,66,61.73913043478261,62.0,-0.34167171645291716,-0.872474776296567,63,151,101.4090909090909,93.0,0.747176752319625,-0.3998289217117468,0.030555555555555555,0.05277777777777778,0.03840579710144927,0.03611111111111111,0.751780510172185,-0.7146669992928918
/,281,320,296.95652173913044,294.0,0.7522379107257666,-0.20736565459237077,54,68,60.625,60.5,0.22752854826316884,0.116114758864867,77,144,92.45,85.0,1.6758932349814402,1.440227708428793,0.030555555555555555,0.044444444444444446,0.03647342995169082,0.03611111111111111,0.442550488747376,-0.3405207300251907
/,174,315,293.125,298.5,-3.6739138848056543,13.866490356486228,57,109,63.56,62.0,3.9175830094436943,15.452564331151269,78,145,98.83333333333333,89.0,1.091707880251129,-0.22061473477164073,0.030555555555555555,0.11388888888888889,0.03854166666666667,0.03611111111111111,4.152236865386141,16.502051670979412
/,283,311,298.04347826086956,299.0,-0.19622924415741683,-0.903787734200034,54,66,59.625,60.0,0.23464562523832158,-0.5072464570077719,77,161,98.65217391304348,89.0,1.484358304646178,0.8194180261137167,0.030555555555555555,0.11666666666666667,0.04577294685990339,0.03888888888888889,2.4997331071409263,5.193110275089303
/,286,362,300.8695652173913,300.0,2.7323668098427047,8.637171595853347,49,84,60.333333333333336,60.0,1.5387596334314178,4.265176004068423,42,127,84.34782608695652,82.0,0.21410718066129478,1.6897665408353975,0.025,0.20277777777777778,0.04601449275362319,0.03611111111111111,3.486315557929979,11.425824154992963
/,284,317,298.3478260869565,299.0,0.19878591690332426,-1.1411341354874869,54,66,59.708333333333336,59.5,0.1893294196818284,-0.7848931055608843,46,143,87.30434782608695,85.0,1.2586155702983215,2.9927763749948353,0.027777777777777776,0.05,0.03599033816425121,0.03611111111111111,0.9180282794898844,0.5108415533635484
/,282,314,297.0869565217391,297.0,0.1496149670691242,-0.9657302059256612,52,66,59.47826086956522,59.0,-0.011709994234437106,-0.7828291489745225,43,158,95.30434782608695,86.0,0.8257173789902001,0.6713571898519697,0.027777777777777776,0.12222222222222222,0.041304347826086954,0.03611111111111111,3.253776035940633,10.140286326132474
/,280,311,296.8695652173913,298.0,-0.2838418265927374,-1.004115795303115,49,78,58.958333333333336,59.5,0.9645362001274097,2.3560994422980164,48,139,89.47826086956522,84.0,1.1614889111895412,1.105616295003986,0.030555555555555555,0.041666666666666664,0.03345410628019323,0.03333333333333333,1.0671853739285122,0.8365586567762278
/,109,316,286.625,295.5,-3.6696054585203632,13.408363518410027,47,72,59.96,59.0,0.23788591453332938,1.3616990621740195,58,156,99.29166666666667,94.0,1.0213851210305993,0.4417289007432208,0.025,0.1111111111111111,0.04212962962962963,0.03333333333333333,2.2032575178025064,3.4952913579510847
/,282,315,299.9130434782609,303.0,-0.32226477058259945,-1.0863083473079398,53,65,59.52173913043478,60.0,-0.214975068593888,-1.0597972030588463,50,96,80.8695652173913,83.0,-1.1042874334597943,0.4362404815920078,0.03333333333333333,0.13333333333333333,0.057246376811594224,0.041666666666666664,1.2865524052827686,0.043859888670783054
/,284,313,298.04545454545456,297.0,0.21063819098920802,-1.1853872656261395,52,72,60.47826086956522,61.0,0.308483400694268,0.7623763322106702,41,150,86.77272727272727,84.0,0.8380032862377339,2.494405637465378,0.030555555555555555,0.05,0.038510101010101,0.03611111111111111,0.6103599347989841,-0.9868147102354468
/,161,316,292.04347826086956,301.0,-3.805085650197034,14.271030177760814,54,116,61.791666666666664,59.0,4.113143389650983,16.313736736073785,60,154,91.1304347826087,86.0,1.9382306760312114,4.039311621963366,0.027777777777777776,0.06666666666666667,0.03671497584541062,0.03333333333333333,2.479147950573189,7.174085476847756
/,121,317,280.96,293.0,-2.5404626376567094,5.4381112539924175,54,97,61.30769230769231,59.0,2.5176552975850077,6.2476756481835825,63,139,86.76,85.0,1.194922461809147,2.4171306331321203,0.027777777777777776,0.3861111111111111,0.07744444444444444,0.03611111111111111,2.358194559638579,5.050924163192025
