Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
/,292,321,306.45454545454544,305.5,0.10202230235278349,-1.163624460757139,38,112,69.95652173913044,66.0,0.7700103379880566,1.1534503469673236,69,114,98.45454545454545,102.5,-1.5048416319177622,1.281747477927988,0.13333333333333333,0.15833333333333333,0.14318181818181816,0.14444444444444443,0.17936313958106945,0.26060965240021705
/,292,322,307.17391304347825,308.0,-0.018404370121177634,-1.3561091093566522,46,109,71.0,66.0,1.2217987920344102,1.4063911781870537,74,116,100.26086956521739,102.0,-1.2253002219580278,3.4588972267198654,0.10277777777777777,0.17777777777777778,0.14239130434782607,0.14444444444444443,-0.3907335668358707,4.019811344921445
/,173,321,300.04347826086956,306.0,-3.853891967621056,14.613258290515198,57,106,68.78260869565217,66.0,1.9034212070058576,3.7906986747586755,99,126,105.08695652173913,105.0,1.4910251735159537,2.6791059342745456,0.09722222222222222,0.16944444444444445,0.1365942028985507,0.14166666666666666,-0.8710119245030645,-0.16435177363576337
/,295,322,305.8695652173913,307.0,0.2302647186976848,-0.9182789206111797,47,115,72.43478260869566,68.0,1.3264478966304782,0.886730068104431,68,110,98.26086956521739,99.0,-1.5273031663229861,2.204094759328573,0.12777777777777777,0.1638888888888889,0.14118357487922703,0.1388888888888889,0.7543821686770728,1.0535506476719343
/,272,375,307.3636363636364,305.0,1.4582582370140196,5.2484746574923005,39,108,70.34782608695652,64.0,0.6160263799722084,0.3933837456322413,72,121,99.63636363636364,102.0,-1.2394569878997133,2.227341797961338,0.13333333333333333,0.1638888888888889,0.1429292929292929,0.14166666666666666,1.3582989164858483,1.4613500784929538
/,292,322,306.1818181818182,304.5,0.17792419121612793,-1.2817042641790175,52,115,70.30434782608695,64.0,1.6552058809755756,1.4106745406592847,67,117,100.72727272727273,101.0,-2.1521568226135237,7.04589953126286,0.13333333333333333,0.17222222222222222,0.1453282828282828,0.14444444444444443,1.6583116270814307,4.307772554180166
/,294,396,310.3636363636364,307.0,3.3376911798725386,11.473985067731808,60,113,69.91304347826087,66.0,2.2318891346056478,4.869188042357765,74,159,104.81818181818181,102.5,1.7772183638541,4.179986437307745,0.10277777777777777,0.34444444444444444,0.14747474747474745,0.14444444444444443,3.798956462537178,14.208259351354513
/,293,322,306.72727272727275,307.5,-0.0636976638480969,-1.1718263327814338,50,97,69.73913043478261,68.0,0.7363921463227385,0.6760230713785997,71,108,99.36363636363636,101.5,-2.432988531862826,6.968469308609867,0.1,0.1527777777777778,0.13282828282828282,0.14027777777777778,-0.9123345663784493,-0.7625943239745014
/,292,365,308.95454545454544,304.5,2.418369215392949,7.015443043185121,42,96,68.6086956521739,68.0,0.22108014305499288,-0.5177955117544704,74,112,98.36363636363636,99.5,-1.4939471075902582,2.5502977468798473,0.1,0.15833333333333333,0.13535353535353534,0.1388888888888889,-1.068337381456206,0.013060464200396193
/,293,323,306.45454545454544,306.0,0.49341513698252204,-0.6495020645632579,41,118,68.95652173913044,66.0,1.0783859790499992,1.6035380004014739,71,107,89.31818181818181,97.0,-0.3114725546245652,-1.6664390160383358,0.1,0.16111111111111112,0.1380050505050505,0.1388888888888889,-1.2725134818698585,3.828479086965375
/,294,407,310.8636363636364,309.0,3.335218379257819,11.48687224472248,38,98,66.52173913043478,63.0,0.9112510645612782,1.756933908332078,71,132,97.13636363636364,97.5,0.3106767521346635,2.7166759573336092,0.1,0.2611111111111111,0.13636363636363635,0.1388888888888889,2.307061911324609,7.171066974545688
/,291,323,305.54545454545456,304.5,0.29924369928604305,-0.9033672908631383,40,105,67.47826086956522,64.0,1.2255269218713214,1.9585538934757594,75,111,99.0,97.5,-1.2393892438835354,2.987478013721767,0.1,0.1527777777777778,0.12790404040404038,0.1361111111111111,-0.26846278226264725,-1.7266334793083005
/,246,390,307.2173913043478,306.0,1.1525738484754537,6.055260667490492,48,99,69.29166666666667,65.0,0.6388177205828113,-0.6035913113658347,69,135,100.69565217391305,102.0,0.25520767929678123,3.5486512692338215,0.1,0.2638888888888889,0.13792270531400963,0.1388888888888889,2.3406015517642293,7.441470903377766
/,218,324,302.39130434782606,307.0,-3.113280863532331,10.872965474808305,42,107,70.34782608695652,68.0,0.5256686495938812,0.8498728235659421,69,123,96.82608695652173,99.0,-0.7675772972047088,0.2926381512817007,0.1,0.15,0.13792270531400966,0.1388888888888889,-2.0314677597639865,3.7390546217641614
/,295,360,308.95454545454544,307.0,2.456440708729639,7.0705532221845395,51,116,72.4090909090909,66.0,1.2050579777313963,0.35172817814789825,67,110,100.5909090909091,102.5,-1.9615255044666555,3.39271066461719,0.1111111111111111,0.16666666666666666,0.14343434343434341,0.14444444444444443,-0.42029369869194827,1.196831081897069
/,292,325,306.6363636363636,305.0,0.4289327002166492,-0.574700417824034,47,95,71.30434782608695,65.0,0.2632882430219006,-0.758291381483271,96,113,103.77272727272727,103.5,-0.040798650335792865,-0.06386025763794434,0.13333333333333333,0.15555555555555556,0.14305555555555552,0.14166666666666666,0.3852933941458391,-0.4857676721104518
/,291,323,306.8181818181818,309.0,-0.09698882727332064,-1.177288419713973,51,111,70.78260869565217,67.0,1.5161135665196435,1.8868073709020114,91,120,104.22727272727273,102.5,0.4207470865350616,0.8516969525251148,0.13333333333333333,0.18055555555555555,0.14457070707070707,0.14166666666666666,2.2652491608220946,6.120483708491806
/,294,324,305.95454545454544,304.5,0.3909895432527772,-1.0892806560426045,39,114,69.78260869565217,67.0,0.5344756411499808,0.9453173264021992,74,107,100.54545454545455,101.5,-2.6720840517549953,8.200263914430478,0.12222222222222222,0.14722222222222223,0.140530303030303,0.14027777777777778,-0.8305070227603157,0.46095569336738995
/,292,321,305.90909090909093,304.5,0.13634459404482616,-1.1089426048213584,37,110,71.1304347826087,68.0,0.6315614660417016,0.2551362766250391,69,165,96.77272727272727,99.0,1.4778623714123214,4.368206397540734,0.09444444444444444,0.15833333333333333,0.13547979797979795,0.1361111111111111,-1.2439112965776133,1.713514450034217
/,196,323,301.7826086956522,304.0,-3.755022818830028,14.123421197931727,42,119,67.95833333333333,64.0,1.6716414889951896,2.46622806885596,69,155,103.73913043478261,102.0,1.1550347520166613,3.323753694377068,0.13333333333333333,0.18055555555555555,0.14480676328502415,0.14166666666666666,1.9801759028448598,3.813782718683118
/,293,319,305.95454545454544,304.5,0.09310928736939912,-1.5105763593140882,45,109,69.1304347826087,65.0,1.4127469097903471,2.381982026056682,73,107,100.72727272727273,102.0,-2.8080712245302477,8.693763612988146,0.09444444444444444,0.15,0.12891414141414137,0.14027777777777778,-0.6772934071482338,-1.3234712426022015
/,292,326,306.54545454545456,307.0,0.19822248324014904,-0.8778883827891208,46,118,71.3913043478261,65.0,1.4543650541388367,2.2502223190855526,70,110,99.22727272727273,102.5,-1.6221529928367637,1.9752143532419453,0.08888888888888889,0.1527777777777778,0.13333333333333333,0.14166666666666666,-1.2806364153110605,0.10427349816503018
/,292,356,308.77272727272725,307.5,1.669733002275431,3.691497843399107,57,94,75.18181818181819,76.0,-0.03102415666077864,-0.989511860683062,68,109,101.36363636363636,103.0,-2.5244438916575342,7.120882180078581,0.09722222222222222,0.1527777777777778,0.13964646464646463,0.14166666666666666,-2.1171221129600077,4.344130293648108
/,293,323,306.04545454545456,305.5,0.2057079381534832,-1.0444860016616937,45,106,68.6086956521739,67.0,1.1157345474482616,1.620469153848374,76,112,99.72727272727273,100.0,-1.1305648503163959,2.7251627042823836,0.10555555555555556,0.1527777777777778,0.13876262626262623,0.14027777777777778,-1.8983466019009,3.343086749348508
/,294,319,305.95652173913044,306.0,0.04529743818466076,-1.168641462433729,46,121,69.75,66.0,1.7299840486964406,2.9597240642709215,70,168,103.47826086956522,101.0,2.5060834270333383,9.796780199644745,0.11666666666666667,0.17222222222222222,0.14214975845410627,0.14166666666666666,0.44284305899661014,2.443339892583194
/,195,321,300.2608695652174,303.0,-3.330759077797725,11.914962855532393,32,109,67.34782608695652,65.0,0.23592901360884916,0.2092020041951339,95,108,101.8695652173913,102.0,0.02831916486070234,-0.9172257295675155,0.08055555555555556,0.16666666666666666,0.1403381642512077,0.14166666666666666,-2.690789268370105,9.809323342221706
/,292,321,306.1304347826087,305.0,0.172774268264449,-0.9191107139106007,42,114,72.125,69.0,0.7052810721894085,0.059272474100835026,71,115,100.3913043478261,102.0,-1.7746133919680622,5.083124878641762,0.13055555555555556,0.15833333333333333,0.14142512077294683,0.14166666666666666,0.5177249979835351,-0.2851983088289809
/,167,326,300.04347826086956,303.0,-3.8903595031896803,14.83143669486335,59,94,67.95652173913044,67.0,1.8266694907287653,4.295316568029078,69,112,94.26086956521739,97.0,-0.7590492333171587,-0.5645507972313832,0.11388888888888889,0.17777777777777778,0.1440821256038647,0.14444444444444443,0.07602604435137725,0.5616550411994337
/,290,322,306.8181818181818,307.5,-0.06863821634005947,-1.1411121146620442,51,116,68.91304347826087,63.0,1.8234249174637112,2.3801410724249275,72,109,101.0,102.0,-2.372044651421408,6.734809444784114,0.13333333333333333,0.15833333333333333,0.14469696969696966,0.14444444444444443,0.18703503085845136,-1.0701083948482866
/,132,392,297.6521739130435,307.0,-1.8673645316075447,5.476308077160899,60,102,68.34782608695652,65.0,2.0247828027110097,4.6546073515498785,74,165,98.82608695652173,99.0,1.7184127400184013,4.999350104335625,0.11666666666666667,0.35,0.1515700483091787,0.14166666666666666,4.033161811870024,15.514609887831615
/,278,323,303.3181818181818,301.0,-0.4374162094264109,-0.4475630953709091,40,83,64.95652173913044,64.0,-0.550567079046896,1.7914460158225634,69,120,95.77272727272727,98.0,-0.7713945524767974,0.7280821749337294,0.08888888888888889,0.17777777777777778,0.13952020202020202,0.14027777777777778,-0.840544708701325,4.66468950928474
