Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,124,294,211.90625,213.5,-0.03524377040169414,-0.6837267744289033,29,75,54.78787878787879,52.0,0.5242525635654466,1.3574454290777203,66,126,89.4375,89.5,0.4644960625797519,0.5074321182316206,0.06666666666666667,0.18888888888888888,0.09765625,0.0875,1.5304941198367148,0.9589999801508906
V,132,274,206.11764705882354,210.5,-0.6454285443339932,-0.7611762077709039,28,81,49.285714285714285,50.0,0.6100516642493853,0.3222045540073837,51,127,83.55882352941177,82.0,0.42823251096426934,0.7817511984682484,0.06388888888888888,0.20555555555555555,0.10416666666666669,0.08611111111111111,1.0478396592368948,-0.2877035629508824
V,114,300,206.2941176470588,206.0,-0.12436577939750099,0.10551738217951723,31,81,54.08571428571429,51.0,1.0753368750797534,1.0389569994117744,41,110,78.88235294117646,77.0,-0.02564184284200574,0.8827140097454058,0.03333333333333333,0.16944444444444445,0.09566993464052288,0.08888888888888889,0.9777126030727157,0.8066986218335819
V,122,282,207.08823529411765,206.0,-0.17882861674566797,-0.7188715977447107,27,68,48.31428571428572,50.0,-0.3314629377961453,0.4565999967237673,62,113,74.08823529411765,71.0,2.2375504493779563,4.957871435655215,0.06111111111111111,0.17222222222222222,0.09150326797385622,0.08888888888888889,1.3835232344839126,3.1656172971897494
V,126,342,207.78125,203.5,0.8755844576468919,2.7803459679828473,39,78,50.24242424242424,50.0,1.7631454249521332,4.692333248847498,57,101,76.40625,74.5,0.40830112134993146,-0.22585094827699814,0.058333333333333334,0.19166666666666668,0.09001736111111111,0.08611111111111111,2.323120815452218,5.945651605657719
V,126,289,201.8235294117647,202.0,0.19520933040346616,2.703657079799483,32,77,50.42857142857143,51.0,0.6187407855488727,6.812487864991468,67,95,82.08823529411765,83.5,-0.37844764207713744,-1.0201297212948333,0.06388888888888888,0.125,0.09011437908496733,0.09166666666666666,0.26733369770964177,2.7638241646276054
V,119,309,205.5,210.0,0.017120083009049915,-1.3609348957316514,31,83,51.457142857142856,51.0,0.44271635918040536,0.36379993651595655,62,135,84.41176470588235,83.0,0.9857179474507725,0.6959346826469552,0.06388888888888888,0.19444444444444445,0.10563725490196078,0.08888888888888889,1.4647566549820261,0.5465766635374347
V,121,356,219.59375,219.0,0.02932076573299249,-1.5483754840229924,30,85,51.696969696969695,51.0,0.5764943171093873,0.39619719082849203,53,125,87.65625,90.0,0.11833277866882737,-1.2412490624481125,0.08333333333333333,0.19722222222222222,0.12118055555555556,0.09166666666666666,0.7109634062804957,-1.3733950571169329
V,123,420,226.19354838709677,211.0,0.433541103393735,-0.16790839745000685,27,81,52.375,52.0,0.23212670054885137,0.5936774374712042,62,149,91.80645161290323,92.0,0.8863145470526157,1.8369244527605302,0.075,0.2861111111111111,0.11792114695340504,0.08888888888888889,1.5953979949741663,1.8360158417158727
V,122,281,205.9090909090909,209.0,-0.49049007712905496,-0.6206943458146346,29,75,53.64705882352941,52.0,0.05869491092688041,0.7917741484369798,53,109,83.96969696969697,86.0,-0.1209541528979749,-0.3286738353328156,0.08333333333333333,0.175,0.10782828282828283,0.09166666666666666,1.3178699940875898,0.060924381129877414
