Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,236,295,264.15384615384613,264.0,0.21755193267811357,0.004791135363163335,29,81,52.81481481481482,54.0,0.274993646048186,5.032869807423802,66,147,84.84,76.0,1.9463678544386953,2.3432423341281767,0.06111111111111111,0.22777777777777777,0.12126068376068377,0.12638888888888888,0.7874307070315455,1.1318838033743575
V,174,320,261.5769230769231,257.5,-0.20792761833667756,1.658972237072291,48,76,53.888888888888886,53.0,3.4805188717381284,13.58364757808964,66,123,78.8076923076923,73.0,1.8807136683471113,2.421811539723815,0.08333333333333333,0.17777777777777778,0.0983974358974359,0.09166666666666666,2.317844302785365,5.205717299476818
V,249,274,261.3333333333333,262.0,0.005213903937465018,-1.158384141607577,50,100,55.535714285714285,53.5,4.53064871056712,20.028716992312365,66,123,77.77777777777777,72.0,2.052039966873977,2.899838224884035,0.08333333333333333,0.10277777777777777,0.0933127572016461,0.09444444444444444,-0.0771950339017543,-1.0963483063256059
V,237,291,262.3076923076923,260.0,0.3775480682180804,-0.4931976285354005,40,104,56.2962962962963,54.0,2.578838483405681,6.2940886007784,67,117,77.64,73.0,1.8841286599281561,2.5638236737569793,0.06666666666666667,0.18333333333333332,0.10448717948717949,0.09027777777777778,1.2498556650567574,0.6995580775251518
~,245,285,261.38461538461536,259.0,0.6113958960781449,-0.15514302871369656,43,59,53.2962962962963,54.0,-1.1644219692591125,1.1892459986663138,48,135,80.3076923076923,73.0,1.466526940182484,1.3534024063484207,0.06111111111111111,0.175,0.10224358974358974,0.09444444444444444,1.388252888706436,1.487820445088471
V,243,281,259.61538461538464,260.0,0.40864359993848415,-0.16013729424105083,43,65,52.77777777777778,54.0,0.44381924505875153,1.8878359401705485,50,127,81.07692307692308,75.0,0.9268703765223452,0.056917327002731,0.06111111111111111,0.15,0.09391025641025642,0.08888888888888889,1.7199448697642699,3.419186383903802
V,223,292,254.66666666666666,254.0,-0.07050716349146455,1.7785578670129851,49,68,53.32142857142857,53.0,2.7436762831760486,9.796004150899932,64,147,81.25925925925925,72.0,1.6360666605320053,1.2118606582174207,0.08333333333333333,0.15833333333333333,0.0933127572016461,0.08888888888888889,3.2755087580258815,11.208613734501638
V,148,284,256.7692307692308,258.5,-3.4974403493329707,13.852043796224262,49,58,53.55555555555556,53.0,0.02310021784079372,-0.7877218934911236,66,139,85.42307692307692,75.5,1.2451706748808837,-0.008294913206583487,0.08333333333333333,0.16666666666666666,0.10555555555555557,0.09444444444444444,1.1468286328443504,-0.2621323167512344
N,248,280,261.1923076923077,261.0,0.40040294426992956,-0.8003748158586816,40,59,52.7037037037037,53.0,-1.508616169700411,4.039145403180419,43,120,78.15384615384616,74.0,1.158970470801401,1.163857139860239,0.04722222222222222,0.15,0.10352564102564103,0.09722222222222222,0.5034280664317357,0.02807347309808339
V,236,309,255.37037037037038,252.0,2.10425493147708,6.48687158642794,48,74,52.964285714285715,52.0,3.262823641260401,12.254083936836416,64,123,82.11111111111111,73.0,1.1995236462671983,-0.25525740970836797,0.08055555555555556,0.19722222222222222,0.09485596707818932,0.08888888888888889,3.6052164330007224,12.99196605441433
