Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,133,287,204.5151515151515,213.0,-0.14085816215371852,-1.18794228569378,35,80,59.76470588235294,61.5,-0.2288397636617109,-0.9259142287854334,37,117,86.48484848484848,90.0,-0.7238272904970398,0.028665607316259223,0.022222222222222223,0.10555555555555556,0.07601010101010103,0.08333333333333333,-0.9642656510701962,0.721247778998483
N,131,339,239.17857142857142,239.0,0.012525083208081949,-0.6181481710933432,48,95,63.44827586206897,61.0,1.0348052655142208,1.0519103289922507,78,125,110.39285714285714,113.0,-1.4621086108712025,2.0725689141651236,0.08611111111111111,0.10833333333333334,0.09523809523809525,0.09444444444444444,0.2643465011952494,-0.863776548589696
V,120,377,208.87878787878788,199.0,0.5314943925721027,-0.8899618096890163,30,78,57.970588235294116,58.5,-0.15834923463325404,-0.5821029654394025,48,132,95.58064516129032,99.0,-0.4998545332382538,0.2027709263829398,0.019444444444444445,0.16944444444444445,0.08552188552188553,0.08888888888888889,0.4111435899146208,2.3444788215086767
V,116,388,212.09375,190.5,0.5306659764237108,-0.7357133052661045,29,71,54.09090909090909,54.0,-0.3942547165839545,0.8928251265555045,61,122,99.6774193548387,103.0,-0.8750649440934671,0.23134828355059245,0.016666666666666666,0.18611111111111112,0.08880208333333334,0.08472222222222223,0.9360462635390688,3.2876428440280323
V,119,327,222.70967741935485,232.0,-0.11748665520417365,-1.3466494164243694,31,84,57.40625,57.0,0.09028213146203352,0.21746435417793242,30,122,96.7741935483871,103.0,-1.4155451994720152,1.9691357820660018,0.030555555555555555,0.11666666666666667,0.08503584229390683,0.09166666666666666,-1.2759695190159035,0.8797958217889699
V,113,374,224.9,227.5,0.111036859715406,-0.9165529761668867,35,80,54.903225806451616,52.0,0.3692828153869898,-0.29829310891392913,38,112,83.43333333333334,85.5,-0.6864846700008311,0.5513412759545102,0.03333333333333333,0.21666666666666667,0.0850925925925926,0.0763888888888889,1.7124502620574538,3.0344815877060043
V,102,433,189.11111111111111,170.5,1.3115694020437836,1.799585226572752,30,70,46.729729729729726,45.0,0.5316819939973081,-0.41527129002985674,50,108,81.5925925925926,84.0,-0.6868397216123153,2.673603290169524,0.03611111111111111,0.1527777777777778,0.0781635802469136,0.07777777777777778,0.7679987436248831,0.03428971255161617
V,92,393,220.03225806451613,218.0,0.2605706416659315,-0.4643191378931184,38,80,58.65625,58.0,0.030007892646142783,-0.7228192649961054,49,131,94.56666666666666,96.5,-0.6968522949813049,0.5610407280407763,0.03611111111111111,0.26666666666666666,0.08637992831541219,0.075,2.503140172742417,7.512245797984857
N,119,373,229.73333333333332,235.0,0.12764296174718476,-0.02544458474287925,38,86,58.58064516129032,56.0,0.44667654554193287,-0.3207028381046504,78,126,102.3103448275862,104.0,-0.3437856257478529,-0.8795082281197937,0.06388888888888888,0.20277777777777778,0.090462962962963,0.08888888888888889,3.255317437029479,13.371179536735248
V,122,396,236.3448275862069,250.0,0.39754869180126495,0.24292657825938102,48,91,62.5,60.0,1.0262394407900866,0.4709374565701312,78,141,108.65517241379311,110.0,-0.30733391466588894,1.2949891477789564,0.07222222222222222,0.10833333333333334,0.09319923371647512,0.09444444444444444,-0.7773972536386161,-0.01804417177317541
V,95,351,212.06451612903226,206.0,0.25446064976318616,-0.844060024528344,39,81,58.09375,57.0,0.2931983607928238,-0.6000598156708055,84,133,108.75862068965517,109.0,-0.15969225346432542,-0.05931838586787652,0.06666666666666667,0.2,0.10806451612903227,0.10555555555555556,1.7037318180583496,4.326220892873092
V,117,358,228.73333333333332,232.0,0.03634223926222201,-0.2868772521266596,38,80,58.064516129032256,57.0,0.3274894992523759,0.8082019774426614,56,139,101.96428571428571,103.5,-0.9850903056000697,2.0327066420877946,0.030555555555555555,0.28055555555555556,0.10092592592592592,0.09722222222222222,2.907234809915122,10.810682476944967
V,109,421,230.13793103448276,231.0,0.39317319477399115,-0.3180911999126166,38,79,56.4,55.0,0.666077529951216,0.4345931804988692,66,129,100.5,106.0,-0.6527384572471211,0.33663831435766456,0.06111111111111111,0.15,0.09588122605363986,0.09722222222222222,0.7883433686874188,0.780072525180826
V,124,418,242.96428571428572,233.0,0.25513213099456505,-1.221345554435005,41,91,59.06896551724138,59.0,0.9570049385751744,1.4364664434443712,69,136,109.03571428571429,112.5,-0.8495565131551045,0.3415693641108435,0.08055555555555556,0.16944444444444445,0.10882936507936507,0.10277777777777777,1.4907339429776922,2.478976222318858
V,126,404,255.96296296296296,253.0,0.5076336697044226,-0.07194283304506843,49,95,67.57142857142857,63.5,0.695552756751968,-0.6282652256697987,61,132,99.0,103.5,-0.12333946215178652,-1.2171511794206824,0.022222222222222223,0.15,0.09495884773662552,0.09722222222222222,-0.6883627775751505,3.1161751942850175
V,91,365,197.8,162.0,0.5703502438266489,-0.9658914277662736,28,69,47.80555555555556,44.0,0.15855143305703973,-1.2211521869092596,30,115,80.61764705882354,79.5,-0.48413659808256276,0.31734096460412653,0.06111111111111111,0.18611111111111112,0.09500000000000001,0.09444444444444444,1.791816331181003,5.860746122413186
V,132,344,223.19354838709677,244.0,-0.0976262316454537,-1.0902934433690856,30,87,60.125,58.5,0.32121097577151947,-0.13501083807262537,68,127,105.90322580645162,108.0,-0.5850620191377319,-0.027388070357933003,0.058333333333333334,0.11388888888888889,0.09301075268817206,0.09444444444444444,-1.1957777813260715,1.5056748967115716
V,117,376,224.29032258064515,236.0,0.1304640642650776,-0.8492971231848321,38,72,56.0625,56.0,-0.12253507749223275,-0.18661354309245048,83,126,106.86666666666666,107.0,-0.3028741343647141,0.2145889426421297,0.06388888888888888,0.3055555555555556,0.10152329749103946,0.09722222222222222,4.267290832929991,19.067857781539917
V,112,408,262.6923076923077,246.0,0.1731580795948378,-0.49354660510489357,31,75,56.96296296296296,57.0,-1.0482959747790013,2.2991266032331144,42,127,104.76923076923077,107.5,-1.904573549971243,5.252179927312223,0.019444444444444445,0.14166666666666666,0.09145299145299145,0.09583333333333333,-1.220891176113833,3.594435917261759
V,117,321,221.6451612903226,227.0,-0.1546419091272745,-0.989871422330622,37,90,61.90625,62.5,0.061339288486800404,-0.4919589905688615,69,119,97.61290322580645,100.0,-0.516387562998436,-0.4227853148047527,0.030555555555555555,0.13333333333333333,0.08691756272401435,0.09166666666666666,-0.4930077145685938,0.35013494051903793
V,119,319,201.05882352941177,206.5,0.2521905981333,-1.2110484142912756,43,80,56.68571428571428,55.0,0.6204355863787943,-0.22416059840534386,60,130,94.0909090909091,95.0,-0.018574301154475146,-0.03053289527036762,0.06111111111111111,0.15555555555555556,0.09705882352941175,0.09583333333333333,0.6649460282982754,1.1106193924673686
V,115,391,237.72413793103448,244.0,0.1955766483114379,-0.5942027604422342,46,82,61.7,62.0,0.28113608405843554,-0.9287481184276576,64,123,102.24137931034483,105.0,-1.4265471275110182,1.957592978954911,0.03611111111111111,0.16111111111111112,0.09492337164750958,0.09444444444444444,0.1878900680760285,4.229481010786225
V,126,394,234.8,238.0,0.23314074647628286,-0.6651500598298123,40,84,59.096774193548384,60.0,0.23140469909671899,-0.6118246061172599,66,122,102.0,106.5,-0.6709258902804766,-0.6147346337471529,0.058333333333333334,0.21666666666666667,0.10370370370370371,0.09861111111111112,2.1737335397220754,5.557820208396521
V,129,363,228.86666666666667,222.5,0.10208763259068686,-1.4566748351216667,35,91,60.774193548387096,59.0,0.49609002787428447,0.11716382530205172,61,135,96.36666666666666,95.5,-0.030590607996770342,-0.059330881931388024,0.025,0.1527777777777778,0.08907407407407408,0.09444444444444444,0.26098343238195,0.5977915844495714
V,134,329,221.16129032258064,239.0,-0.04356513329693282,-1.0795351898309944,32,85,60.625,59.5,-0.17047253268784696,-0.10174021684825041,65,127,97.45161290322581,99.0,-0.2981414884634532,-0.6915540178064057,0.044444444444444446,0.11388888888888889,0.08673835125448032,0.09722222222222222,-0.5001019057605622,-1.1289325994597348
V,93,421,232.6,232.5,0.37205525884333707,-0.5066219461701369,36,76,57.935483870967744,57.0,0.0067436021789434135,-0.83751605541618,55,131,101.26666666666667,103.5,-0.6199584637738002,0.39154012075819233,0.05,0.16666666666666666,0.10055555555555556,0.09722222222222222,0.6790025333842603,1.4106440833155416
V,119,443,222.80645161290323,220.0,0.9777881831236636,1.0479327090130468,32,89,57.78125,55.5,0.5345615488813601,0.06589318588588,64,120,95.06451612903226,96.0,-0.1021963680002985,-0.6845386386047072,0.025,0.14722222222222223,0.07759856630824373,0.075,-0.01308719406267185,-0.04719498993968996
~,119,340,215.96875,220.0,0.04695813860997656,-0.8407727806032552,40,85,56.63636363636363,53.0,0.6803137035911399,-0.6549230844797846,46,117,85.03125,87.0,-0.6469430015267724,0.39425514301021414,0.016666666666666666,0.11666666666666667,0.07560763888888888,0.0736111111111111,-0.26400914911559115,0.684643127619573
V,118,365,216.51612903225808,208.0,0.6833373813044472,0.057167573169384145,44,81,58.40625,57.0,0.6429265990641144,-0.2872205841880926,75,117,98.61290322580645,101.0,-0.4222095427557215,-0.5505404476357088,0.05555555555555555,0.1638888888888889,0.09749103942652329,0.1,0.49480936105868834,1.246101313794119
V,92,337,206.96969696969697,216.0,0.18776939081996172,-1.1908307517247454,32,84,54.294117647058826,53.5,0.2048702287335149,-0.23550809501350756,35,120,83.66666666666667,86.0,-0.37777588524804523,-0.5017337678245344,0.03333333333333333,0.1361111111111111,0.08754208754208755,0.09722222222222222,-0.4222059187058025,-0.6500776953712748
V,117,274,214.1875,223.5,-0.46139271112745484,-0.7641436860071957,30,89,59.484848484848484,55.0,0.25112992699057707,-0.7365530663459179,54,119,95.625,98.5,-1.3348547325850053,1.5161232750480549,0.044444444444444446,0.11944444444444445,0.08532986111111111,0.08888888888888889,-0.3955199935487103,-0.7449051191180347
V,108,422,212.21212121212122,220.0,0.6336119584567926,1.3899986346236304,33,83,56.294117647058826,54.5,0.5392246588519425,-0.49006107249384945,44,115,86.0909090909091,84.0,-0.3981121796876523,2.013506280198434,0.03333333333333333,0.16944444444444445,0.08156565656565659,0.06944444444444445,1.0338517072898996,0.4582728896029735
V,112,363,208.9090909090909,205.0,0.34102300405932456,-0.9267709302549996,31,78,52.970588235294116,53.0,0.3100460806544309,0.15261280572643532,39,127,89.75757575757575,91.0,-0.7421835444442398,0.5707421996066371,0.027777777777777776,0.16666666666666666,0.07525252525252525,0.06666666666666667,1.1299063945036558,1.9518875073350053
V,129,368,249.14814814814815,259.0,-0.2599090722612049,-0.6982088775063038,27,85,58.535714285714285,60.5,-0.4394405112086786,0.8864533776663315,38,138,100.48148148148148,104.0,-0.8993537472056291,2.4742102338307506,0.05277777777777778,0.18333333333333332,0.09351851851851853,0.09444444444444444,1.3445312632671909,3.8763192103465736
V,107,308,195.38888888888889,198.0,0.24106294008303883,-0.9781123914719276,28,76,55.432432432432435,55.0,-0.08838104871982184,-1.3458364194011547,36,119,85.20588235294117,91.5,-0.8975376889432403,-0.030348039238738078,0.04722222222222222,0.15555555555555556,0.08070987654320988,0.075,1.0442043940424495,0.7193704171479314
V,110,330,201.61764705882354,206.0,0.15544444337708505,-1.3070478069614564,30,80,53.285714285714285,53.0,0.17352598351599163,-0.7546152026617317,34,127,86.58823529411765,89.0,-0.4711012073064379,0.6183983624957774,0.05277777777777778,0.16944444444444445,0.08112745098039216,0.0763888888888889,1.82761727946026,4.58653648865082
V,130,312,200.91176470588235,202.5,0.2814159908885479,-0.39808761220422184,33,81,58.22857142857143,56.0,0.02200480120972462,-0.9776028075628935,73,143,87.3529411764706,83.5,2.078489544895551,5.85245057576995,0.04722222222222222,0.18055555555555555,0.07769607843137254,0.07083333333333333,2.0864786969421134,5.621374592225013
V,109,306,205.47058823529412,208.0,-0.22776288320602125,-0.8734368109290447,30,83,51.48571428571429,48.0,0.6869204943392209,0.299237612957286,63,123,86.38235294117646,86.5,0.8115565869706731,0.9802955394626038,0.044444444444444446,0.1111111111111111,0.07540849673202615,0.07083333333333333,0.4944085500675507,-0.8718802314397833
V,110,278,190.91666666666666,195.5,0.018424928676878567,-1.2381801591934372,29,72,51.2972972972973,48.0,0.1335214955128635,-1.2190001515961513,46,98,79.11111111111111,82.0,-0.6851657802415048,-0.31463088069144174,0.025,0.1111111111111111,0.07299382716049384,0.07222222222222222,-0.41884145605199247,-0.6344319217790475
V,107,367,189.1891891891892,180.0,0.871057858639356,0.4903982297573046,31,70,51.973684210526315,53.0,-0.22300858921334735,-1.1826828413458648,65,116,90.88571428571429,91.0,-0.09744702964986542,0.12018466967128072,0.058333333333333334,0.26944444444444443,0.08843843843843843,0.08055555555555556,4.03604872724499,18.329578731944366
V,113,338,218.625,213.0,0.12104324595983484,-1.1468004607784594,41,84,60.484848484848484,61.0,0.24525879113662588,-0.5868588178018306,64,138,96.28125,95.5,0.7870096246520791,1.3708250391259966,0.058333333333333334,0.14722222222222223,0.08819444444444444,0.08472222222222223,0.6280115004213892,-0.343037072337562
~,110,293,188.24324324324326,181.0,0.23330407512154658,-1.3161112281482237,28,74,52.94736842105263,54.0,-0.20587635394319043,-0.827848137495677,57,120,86.54054054054055,86.0,-0.03598624570014478,-0.596163705878245,0.022222222222222223,0.16944444444444445,0.07552552552552552,0.075,1.2592188699537135,5.878418898411773
V,123,352,227.2,225.0,0.2849852370939093,-0.9147620030702832,33,84,56.67741935483871,57.0,0.044097542549415114,-0.3961670952386571,58,111,90.03333333333333,89.5,-0.44544878451320374,0.12024219478610165,0.030555555555555555,0.1638888888888889,0.08648148148148148,0.08055555555555556,0.7788172066608517,1.2363259777875495
V,111,305,195.9142857142857,206.0,0.0031229429834096225,-1.1419979590170104,41,78,56.333333333333336,56.0,0.19190488918484508,-0.8997956423817093,60,114,85.74285714285715,84.0,0.45635076320748846,-0.011667181115731395,0.025,0.13055555555555556,0.07436507936507937,0.07222222222222222,0.21999548905555394,0.537465203922185
V,111,346,194.97142857142856,181.0,0.7158363045868952,-0.1964081773000319,28,74,53.55555555555556,54.5,-0.12943330600269073,-1.399638638327937,46,115,82.29411764705883,80.5,-0.07919431198823064,-0.38581126490105433,0.030555555555555555,0.15,0.0803968253968254,0.075,0.34725404934874937,0.83805340291556
