Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,143,377,239.17241379310346,238.0,1.0730829626035858,3.6657431938295693,45,68,54.96666666666667,52.5,0.3908899167722767,-1.2980824663798955,66,115,83.55172413793103,79.0,0.8515770113507987,-0.21390810378728586,0.06666666666666667,0.09722222222222222,0.07729885057471265,0.07777777777777778,0.502785550548441,0.5520970989048424
V,109,349,245.28571428571428,249.0,-0.3668789287561254,1.15798715967866,45,70,54.13793103448276,53.0,0.5543505294852978,-0.12724852271743803,41,126,87.21428571428571,87.5,-0.06285997320552929,-0.6286097024737547,0.03611111111111111,0.225,0.08194444444444447,0.0736111111111111,3.1526393989379473,10.56926927766291
V,152,286,233.68965517241378,236.0,-0.5430617497899607,-0.24923989486833698,43,76,55.3,53.5,0.900617718472158,0.05780037337723387,64,118,83.75,78.5,0.7571735602667128,-0.4677502808759222,0.06111111111111111,0.18611111111111112,0.08084291187739466,0.075,3.6087623924703016,13.933817846631197
V,128,334,251.11111111111111,254.0,-0.8099268603076695,1.9801771320599197,43,67,55.32142857142857,54.5,0.3550432549653332,-0.5237822496316906,53,119,77.74074074074075,74.0,1.2514189167244214,1.320165457725306,0.04722222222222222,0.08333333333333333,0.07448559670781893,0.075,-1.3111151623849766,2.495775261252647
V,192,332,251.03703703703704,250.0,0.17475560122626027,0.16886387151961113,39,78,55.035714285714285,53.0,1.0203920713615178,0.7408674058776588,44,109,79.37037037037037,78.0,0.3301230078316739,0.48679298422566264,0.05555555555555555,0.08333333333333333,0.0728395061728395,0.06944444444444445,-0.3303728403735012,-3.369196558766774e-05
N,192,283,239.75862068965517,240.0,-0.1343924618873057,-0.9749385753249444,46,73,54.56666666666667,52.5,1.1453313640867162,0.6221681506772607,60,117,81.75862068965517,75.0,0.865270736597188,-0.5467984214457955,0.06666666666666667,0.08333333333333333,0.07452107279693487,0.07222222222222222,0.2938568785947072,-1.1001755021535284
V,144,332,239.48275862068965,237.0,0.18210938478395802,-0.5236396211684275,41,87,54.766666666666666,51.5,1.4309804777928288,2.0227206384016467,49,124,81.65517241379311,76.0,0.37126316536698833,-1.0438498309179562,0.05277777777777778,0.2111111111111111,0.08400383141762455,0.07777777777777778,3.0402352393570133,10.00387759195638
N,198,310,262.11538461538464,255.5,-0.0598653195173843,-0.4210098620186917,49,72,54.925925925925924,53.0,1.2916759745662083,1.0082783779240874,60,115,84.57692307692308,83.0,0.32850443564451937,-0.49564597940663946,0.06944444444444445,0.09166666666666666,0.0797008547008547,0.08194444444444444,-0.09469817020530488,-1.420674829931974
N,137,333,243.24137931034483,241.0,-0.3828302920548698,2.8125700921681505,45,92,57.8,54.0,1.4485611353394705,1.8289181832280894,41,110,76.41379310344827,75.0,-0.06747268386050113,0.062281380872328373,0.05277777777777778,0.09166666666666666,0.07490421455938698,0.075,-0.3320455648762861,1.2166215060380274
~,202,326,250.82142857142858,248.0,0.771053603256977,0.32882481522537255,47,91,58.275862068965516,56.0,1.6011924792771268,2.647177694054684,44,108,73.39285714285714,72.0,0.025825740596252127,-0.4041831297596543,0.03611111111111111,0.10555555555555556,0.07103174603174603,0.07222222222222222,-0.2668417019144831,0.9067567180585212
