Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
~,115,374,259.0769230769231,292.5,-0.30647041210483356,-1.4447084611091292,38,103,57.7037037037037,51.0,1.1342258623767303,-0.18866688645943963,50,157,101.07692307692308,114.5,-0.2767385171705869,-1.5962375342124593,0.041666666666666664,0.1638888888888889,0.09198717948717948,0.10277777777777777,0.04806971643762574,-1.5410078591532304
~,246,363,299.6521739130435,292.0,0.3709038066918497,-1.06118116660027,37,43,39.75,40.0,0.14276148104049255,-0.6690810321412406,65,144,118.69565217391305,126.0,-1.518416177651526,1.85801153855875,0.041666666666666664,0.07777777777777778,0.05024154589371981,0.04722222222222222,1.8571737120116767,2.6019514866677067
N,137,390,272.0769230769231,302.0,-0.5568167794102312,-1.0099284296450783,54,104,66.42307692307692,61.0,1.7876508566188416,1.4740060540291386,50,126,60.73076923076923,55.0,2.6120142496655343,5.698439542533967,0.03333333333333333,0.16666666666666666,0.0875,0.0875,0.49189087466131975,3.572804112762416
~,289,372,339.25,341.0,-0.45129002009817015,0.08437988364767657,57,79,68.28571428571429,68.0,0.07121379929368525,0.43356998550076575,50,66,56.8,56.5,0.16935165857230922,-0.4268900680926859,0.08611111111111111,0.1361111111111111,0.11152777777777778,0.11388888888888889,-0.30836691498063507,-0.6047607682744034
V,164,491,285.5217391304348,287.0,0.4261599995000758,-0.36204987890538654,36,98,58.125,52.5,0.7506830832338347,-0.7346304069527441,46,192,97.43478260869566,102.0,0.4320664361513431,-0.2523076039936547,0.03888888888888889,0.19722222222222222,0.07560386473429952,0.058333333333333334,1.377452664110699,1.327875531009326
V,165,494,282.82608695652175,187.0,0.5472796355784083,-1.4871731943097664,27,72,48.666666666666664,41.5,0.4702272701268019,-1.3227118322428308,51,112,78.38095238095238,74.0,0.40845573180053435,-0.6278948264620041,0.044444444444444446,0.18055555555555555,0.08852657004830919,0.09166666666666666,0.4271352291638723,-0.8687146581351426
V,95,459,243.33333333333334,187.0,0.7891768327222204,-0.7679958780265643,30,74,50.03703703703704,42.0,0.4767235129634103,-1.3671452911424222,48,107,73.85185185185185,73.0,0.1818372009690074,-0.956369675521251,0.03333333333333333,0.16666666666666666,0.09372427983539094,0.09722222222222222,0.22934057830396645,-0.8240584940021014
V,168,500,299.82608695652175,296.0,0.3444285428266779,-1.4545357563963806,35,98,57.75,45.5,0.35503944358221284,-1.4577198940055118,65,141,101.91304347826087,94.0,0.21064086030203077,-1.3130709304349721,0.044444444444444446,0.1638888888888889,0.0898550724637681,0.08611111111111111,0.4199638628623112,-1.0322824030653797
V,113,533,290.625,265.5,0.42874574228919876,-1.0454766995106193,36,106,69.52,73.0,-0.012475338727999231,-1.4383833913455253,44,171,99.08333333333333,102.0,0.1593594255659791,-0.8958871664424595,0.06111111111111111,0.3388888888888889,0.10914351851851851,0.08333333333333333,2.522139296483224,7.050743002962712
~,106,451,275.24,271.0,-0.12930350210539518,-1.3864411764274973,39,106,62.19230769230769,55.0,0.8776917953764056,-0.731583813076448,36,140,94.0,103.0,-0.19109659827868522,-1.6580669451733878,0.019444444444444445,0.15,0.07277777777777777,0.06666666666666667,0.6648073700276861,-0.05855819004609897
N,148,395,302.90909090909093,349.5,-0.666728060182332,-1.1835945284402665,63,111,76.3913043478261,71.0,1.6277946673836396,0.8592602222657137,53,191,75.86363636363636,59.0,2.054347399245762,2.764867593818252,0.1,0.3472222222222222,0.13813131313131313,0.11805555555555555,2.69210799503628,5.670152343209347
N,138,413,269.2,242.0,0.0782331039620836,-1.528603473093837,43,98,52.5,50.0,3.8176019979655793,15.217658142047021,53,127,76.92,62.0,0.9893655880741047,-0.8393525881795485,0.08888888888888889,0.17222222222222222,0.13166666666666665,0.12777777777777777,0.3701423490311332,-0.5343499107592597
N,144,414,303.6363636363636,314.5,-0.6907223147705882,-0.5481628603292599,39,105,55.30434782608695,43.0,1.2777404065998703,0.8026351242362351,42,189,110.18181818181819,130.0,-0.14585736645630726,-1.1634026555572032,0.03333333333333333,0.3388888888888889,0.09545454545454544,0.04861111111111111,2.027259871308266,3.2584812594711376
V,282,381,321.54545454545456,321.5,0.20418890027375278,-0.24984999290150967,40,95,47.77272727272727,42.0,2.2552945143715246,4.195691111487929,68,148,129.6818181818182,133.0,-2.4199439123127866,5.944933567728725,0.04722222222222222,0.16944444444444445,0.06729797979797979,0.05694444444444444,2.462541347222657,5.172058932298247
