Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
N,143,348,248.60714285714286,242.5,0.12623881779967563,0.2899214534735961,42,90,54.55172413793103,52.0,1.4510646835443364,2.696120816874025,62,125,99.96428571428571,106.0,-0.5883673957906298,-0.9279832246773312,0.06944444444444445,0.10277777777777777,0.08005952380952383,0.07777777777777778,1.0976460553215013,0.3524144178382298
N,153,365,250.85714285714286,251.0,0.27996680071731483,0.3732623161752193,44,75,56.48275862068966,56.0,0.7281368994600973,0.6822377757191647,72,131,97.89285714285714,95.5,0.07835103711892888,-1.2849761797227663,0.06388888888888888,0.1361111111111111,0.08273809523809526,0.075,1.8556117042557572,2.65811059472981
a,151,323,234.66666666666666,235.0,-0.16575905433397517,-0.32301821863650737,41,74,55.354838709677416,52.0,0.553003562605454,-0.7810382167829135,66,132,94.8,91.0,0.3049994306697531,-1.1748866249866978,0.06111111111111111,0.23333333333333334,0.08870370370370374,0.07777777777777778,2.90827598155051,7.685475076525476
N,155,346,237.10344827586206,240.0,0.35719815003622457,-0.26970447653962815,44,92,56.63333333333333,54.0,1.4178388917183216,2.3687827006461797,57,156,92.93103448275862,85.0,0.6564800659232166,-0.02537149461067001,0.06666666666666667,0.11388888888888889,0.07902298850574715,0.07777777777777778,1.4484561286233857,1.3836345188170327
N,147,416,241.58620689655172,241.0,0.5032130674834702,0.6433004911411908,47,72,57.86666666666667,59.0,-0.05075552969621038,-0.06729820401033848,60,147,92.79310344827586,83.0,0.536394942080465,-0.7720517867582224,0.06944444444444445,0.09722222222222222,0.07931034482758621,0.07777777777777778,0.8155054385377596,0.4912727841086606
N,113,346,237.24137931034483,243.0,-0.23538657554585846,-0.5603584362372862,43,75,54.06666666666667,52.0,0.8509143872363991,0.17800133280942543,45,131,96.65517241379311,101.0,-0.4785141412519666,-0.5016846433325428,0.06666666666666667,0.18055555555555555,0.0838122605363985,0.07777777777777778,3.2297678946014936,11.916205389832879
N,145,394,245.10714285714286,245.0,0.6244562568507457,0.35958617770030843,46,78,55.724137931034484,53.0,1.3655191245983593,1.4467367608785748,65,126,100.46428571428571,108.5,-0.45494091556881755,-1.228794636558769,0.06111111111111111,0.11388888888888889,0.07807539682539681,0.07777777777777778,1.4912526724773414,4.07932058200955
N,149,377,241.64285714285714,239.5,0.41230895707715903,0.10076251138712511,35,76,54.689655172413794,54.0,0.2655081298966325,-0.5230443398011646,59,132,100.53571428571429,98.0,-0.22037594592847803,-0.5869452592367455,0.06666666666666667,0.18333333333333332,0.08392857142857145,0.075,2.8771264568402364,7.192558196516387
N,130,309,232.06666666666666,234.5,-0.6172452154148874,0.6718080302401566,42,83,53.96774193548387,54.0,1.1955328404523062,2.7159240293982574,71,126,97.03333333333333,96.5,0.11934730160115353,-0.8896886723411024,0.06388888888888888,0.11388888888888889,0.08194444444444446,0.08055555555555556,0.7633056778500863,-0.18429689608274158
N,134,441,255.14814814814815,237.0,0.694368196165918,0.23620637800991018,40,66,53.607142857142854,53.5,-0.05794149084134129,-0.4406996294898686,67,144,97.07407407407408,96.0,0.3579948991785417,-0.0625646527551309,0.06666666666666667,0.1111111111111111,0.0830246913580247,0.08055555555555556,0.7222685723118651,-0.817625127830536
a,135,430,240.86206896551724,231.0,0.8192304935338773,1.4526680900474895,40,73,56.266666666666666,57.0,-0.1627676119970861,-0.477462164877021,70,131,100.6896551724138,109.0,-0.3580863533042324,-1.3917673197429783,0.06111111111111111,0.10277777777777777,0.08017241379310347,0.08055555555555556,0.5223437234695536,-0.6755589447670429
N,162,338,260.9259259259259,269.0,-0.3136768824746645,-0.7975951456956398,41,68,57.357142857142854,58.0,-0.34515225019420215,-0.2685739504375162,41,127,94.55555555555556,101.0,-0.4934829846627742,-0.6600750441795848,0.04722222222222222,0.21666666666666667,0.08353909465020576,0.07777777777777778,3.7037337718004144,14.899626325893859
N,139,374,235.48275862068965,231.0,0.3365006610509726,0.8903883137843414,42,74,54.8,53.5,0.7772547537862442,0.09168990382506248,64,138,97.62068965517241,95.0,0.21139932260987476,-0.9636748422827028,0.06388888888888888,0.1527777777777778,0.08314176245210732,0.07777777777777778,2.165552979817304,5.640837974067766
N,133,408,264.4230769230769,270.0,-0.014562439830836162,0.7873605346604364,43,79,58.370370370370374,57.0,0.7015273698985076,0.5897952026475486,60,132,94.8076923076923,90.0,0.1752819989879326,-1.1135053598344435,0.06944444444444445,0.2638888888888889,0.08931623931623932,0.07916666666666666,3.75478803911045,13.858439668193668
N,137,359,251.96428571428572,245.0,0.02748528457998593,-0.586072581483907,43,72,54.793103448275865,53.0,0.6739534599720712,-0.1051704528517603,60,134,101.57142857142857,108.5,-0.5250714124378766,-1.0992138840099437,0.06666666666666667,0.17222222222222222,0.08244047619047622,0.07777777777777778,3.4165531333395425,12.753379985062914
a,145,430,259.3703703703704,252.0,0.5281072044638508,1.2968218713748092,46,70,55.392857142857146,54.5,0.7265682624403867,-0.24940635198085648,66,126,100.4074074074074,97.0,-0.2917218574520766,-0.6106894928457445,0.06944444444444445,0.1361111111111111,0.08415637860082306,0.08055555555555556,1.5688467644078994,2.0751396453566224
N,157,420,245.71428571428572,244.5,0.8696171349897399,1.8504524415519876,46,75,56.275862068965516,54.0,0.8175331166992982,-0.13690970215351284,67,133,95.60714285714286,86.5,0.3206244463819693,-1.2913160931480776,0.019444444444444445,0.16666666666666666,0.08184523809523811,0.07916666666666666,1.1551283530590377,6.080038761403273
N,143,401,246.14285714285714,242.5,0.7523372802947887,1.4149263034189188,42,74,56.0,56.0,0.21676218344856163,-0.3066006327796389,61,133,103.96428571428571,107.0,-0.5251447140136947,-0.715306736115966,0.06666666666666667,0.1111111111111111,0.07807539682539684,0.075,1.7975460754052637,3.13786059456144
N,159,392,265.7916666666667,259.0,0.5539032236338948,0.17038709723848733,39,72,54.72,54.0,0.5338130893896279,1.3311689651919645,65,132,101.41666666666667,104.0,-0.22120086896327276,-1.236646806717315,0.06944444444444445,0.2,0.0863425925925926,0.07916666666666666,3.56302404272634,12.80841447473256
j,110,624,363.6842105263158,447.0,-0.1917401882508334,-1.6043510732911692,61,167,82.3157894736842,77.0,2.1768974743384084,5.031552463321713,57,182,124.47368421052632,132.0,-0.5633102149825399,0.47842844300953935,0.008333333333333333,0.36944444444444446,0.0956140350877193,0.08055555555555556,2.295342373331168,4.831543557623676
V,131,492,356.89473684210526,417.0,-0.7437688430432048,-1.0605636426141314,60,125,73.21052631578948,65.0,1.862494617715394,2.757781121179841,87,228,139.05555555555554,135.5,1.1488736161196613,2.7155719929777833,0.06666666666666667,0.5444444444444444,0.15058479532163746,0.07777777777777778,1.7437465028393782,1.6463971346034079
a,206,704,448.93333333333334,435.0,0.41514440362048155,-0.33103975638583893,59,112,72.73333333333333,69.0,1.634160671815716,1.9109647675456571,85,149,116.93333333333334,132.0,-0.09613569868270125,-1.712562951577699,0.07222222222222222,0.09722222222222222,0.08148148148148147,0.08055555555555556,0.6204238270427838,-0.381656804733725
x,188,715,495.7857142857143,467.0,-0.1865931726609079,-0.17464568712094541,58,100,73.14285714285714,66.5,0.8991403025441983,-0.8760451989057634,76,141,122.85714285714286,134.0,-1.0445133082521751,-0.5903170054254137,0.06666666666666667,0.08611111111111111,0.07718253968253967,0.0763888888888889,-0.0764516800031913,-0.07790154386903136
a,152,596,391.94117647058823,430.0,-0.6911266659226665,-0.1157227070775475,59,100,74.77777777777777,72.5,0.6315491369145695,-0.7239272364950691,81,170,114.70588235294117,107.0,0.43606495279193586,-1.0793846366666602,0.07222222222222222,0.21388888888888888,0.10555555555555556,0.08055555555555556,1.2704546322877661,0.11310070483418588
