Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
V,171,209,191.33333333333334,190.0,0.07212390122409182,-0.04306815691431032,38,72,59.351351351351354,63.0,-1.1788626712676822,0.4667383696991574,69,117,88.94444444444444,90.0,0.17885014522808243,-0.47715631561236105,0.041666666666666664,0.10555555555555556,0.05486111111111111,0.05277777777777778,3.9036333430162102,18.29809124701029
V,137,234,192.19444444444446,193.0,-0.20271016150753562,1.292061474793603,29,72,60.0,63.0,-1.6011754572684929,2.257956256582373,40,118,80.38888888888889,80.5,-0.6884701977610044,0.9887263371119479,0.044444444444444446,0.18333333333333332,0.06466049382716048,0.05277777777777778,2.527786702813962,6.349481973715832
V,112,228,189.78378378378378,192.0,-1.2261865725878929,2.276981876823415,29,70,59.5,61.5,-1.6827513706191126,2.090922347861448,41,113,86.97297297297297,89.0,-1.397651627001751,1.9657424593235753,0.044444444444444446,0.11388888888888889,0.05810810810810809,0.05,1.939426811680122,3.0415510737474314
V,173,220,191.88888888888889,192.5,0.27844364649226694,-0.5169453393802859,38,72,60.62162162162162,63.0,-1.4358073086110401,1.3534368306269853,40,110,88.25714285714285,89.0,-1.0764078161315969,2.541315150653733,0.013888888888888888,0.2111111111111111,0.05825617283950616,0.05277777777777778,4.549136578673442,22.52023998749594
V,177,218,191.22222222222223,187.0,0.8279171010633456,-0.31417903710413064,34,70,58.432432432432435,62.0,-1.3746334579382913,0.5293352077807887,48,105,85.58823529411765,87.0,-0.9311686179032352,0.7916144843807347,0.05,0.09444444444444444,0.06141975308641975,0.05555555555555555,1.1506310600793181,0.21695340158051124
V,177,205,189.86111111111111,191.5,0.08203905866037235,-1.2612905465198043,36,76,61.7027027027027,64.0,-1.654090989062538,3.0384165988782605,39,100,82.31428571428572,85.0,-1.3870735419711164,2.1395547248476854,0.016666666666666666,0.18611111111111112,0.06018518518518517,0.05416666666666667,3.8427979306594184,18.279114459051346
V,176,213,190.44444444444446,189.5,0.5227547808007663,-0.33615965600049247,39,70,62.37837837837838,63.0,-1.8566351031132466,4.484882363989653,74,103,91.08571428571429,92.0,-0.4274148446753059,-1.000371935124869,0.04722222222222222,0.16666666666666666,0.06103395061728393,0.05277777777777778,3.6596017854311307,15.281846619681286
V,155,209,190.19444444444446,193.0,-0.9428248038831717,1.6932657810429985,48,71,62.729729729729726,63.0,-1.114759545227989,2.6180869045944393,73,107,93.55555555555556,96.5,-0.8518357258266865,-0.36581037769350777,0.04722222222222222,0.08888888888888889,0.055246913580246915,0.05277777777777778,3.1011309637340383,11.593638305446781
V,115,217,185.3783783783784,188.0,-1.539875304319192,3.8668729560150936,30,72,56.60526315789474,61.0,-1.1778306989032519,0.7545212136636463,38,109,88.05714285714286,93.0,-1.3765622084738807,1.947068642264111,0.04722222222222222,0.11944444444444445,0.0644144144144144,0.05555555555555555,1.3776802876704664,0.7906074326048076
~,130,308,189.64864864864865,189.0,1.8825918261561012,9.293313588482244,30,72,55.63157894736842,60.0,-0.7482189239542314,-0.7432228103678975,39,113,79.47222222222223,81.0,-0.5279020940136548,0.29448805557738256,0.030555555555555555,0.10555555555555556,0.05960960960960963,0.05555555555555555,0.9068728136758626,1.3079482266014004
V,170,275,191.02702702702703,190.0,3.4049860574195248,15.555667385499156,36,72,59.2972972972973,62.0,-1.1067819734563364,0.052974072843956055,56,119,95.27027027027027,98.0,-0.9182908056384724,1.699962683545909,0.04722222222222222,0.1111111111111111,0.06509009009009008,0.06388888888888888,1.5695663014441443,2.1816311085551616
V,168,207,189.1891891891892,189.0,-0.175289462479626,-0.7547319550481104,35,70,58.5,61.5,-1.138591593282968,0.3305874687469661,62,101,83.70270270270271,84.0,-0.19523297834829795,-0.6151948730668972,0.044444444444444446,0.1111111111111111,0.055705705705705696,0.05555555555555555,3.915016734920127,18.158121201379554
N,175,213,188.8108108108108,188.0,0.5803278688294164,-0.39414385462950774,27,73,56.6578947368421,60.0,-0.6837781665898979,-0.0720097876426018,42,106,76.4054054054054,77.0,-0.379093767605708,1.799177456647901,0.044444444444444446,0.08611111111111111,0.056081081081081084,0.05277777777777778,1.127639105375482,0.7663157054490406
V,181,213,193.17142857142858,191.0,0.35172741930795504,-0.5755636197896323,35,71,60.833333333333336,63.0,-1.2951474345929446,1.3084572100779415,68,97,82.37142857142857,83.0,0.07379103938312385,-1.0934231390836417,0.04722222222222222,0.09166666666666666,0.057380952380952366,0.05555555555555555,1.5971539332190514,3.2042470307926765
A,115,217,188.1891891891892,193.0,-1.7753056552346986,3.1869050216228274,34,69,57.60526315789474,61.5,-1.0316618522848564,-0.08691611181768488,38,122,82.05555555555556,80.0,-0.27464224326262665,1.4394015148433317,0.04722222222222222,0.18611111111111112,0.06231231231231228,0.05277777777777778,3.3559790917465526,11.640756278537477
V,134,234,190.80555555555554,192.0,-0.8505286516550857,4.238224680868619,33,72,59.2972972972973,62.0,-1.0919714808286212,0.0998811060529432,49,102,80.16666666666667,80.5,-0.8134376023116106,0.6246651398592902,0.030555555555555555,0.1,0.057716049382716045,0.05277777777777778,1.5573610098593336,3.7145347828551545
V,175,213,189.97222222222223,187.0,0.3445908018141149,-1.1133866186420631,35,72,59.57142857142857,60.0,-1.6194864197797756,3.924945356700695,38,116,85.94285714285714,89.0,-1.253724093125621,3.584902061018621,0.04722222222222222,0.11388888888888889,0.0618827160493827,0.05555555555555555,1.9556168328274564,3.244647710444461
