Label,Min RR,Max RR,AVG RR,Median RR,Skew RR,Kurtosis RR,Min PR,Max PR,AVG PR,Median PR,Skew PR,Kurtosis PR,Min QT,Max QT,AVG QT,Median QT,Skew QT,Kurtosis QT,Min QRS,Max QRS,AVG QRS,Median QRS,Skew QRS,Kurtosis QRS
L,221,355,293.7391304347826,300.0,-0.29959775487476686,-0.09898540903831021,49,103,64.54166666666667,60.0,2.059830554742338,2.9593477424738115,65,106,86.34782608695652,85.0,0.17025606522363995,0.17642624763558734,0.06666666666666667,0.21944444444444444,0.1322463768115942,0.13055555555555556,0.7081923332527941,1.973561070172468
L,248,313,283.75,282.5,-0.35037466375318926,-0.389601466340078,54,66,60.52,60.0,-0.06846658258216325,-0.9995097007146589,55,116,87.5,85.0,-0.1837390309345209,3.4024784920055193,0.08611111111111111,0.18055555555555555,0.12858796296296296,0.12916666666666665,0.38888532478719445,3.375090033648239
L,260,310,284.75,282.0,0.16790109142236173,-1.0686729300852107,55,67,61.0,62.0,-0.07521626238354612,-0.7389173535308537,75,113,90.20833333333333,89.0,0.7549530730352453,0.0610570281190701,0.10277777777777777,0.14722222222222223,0.1275462962962963,0.125,0.07896026045178926,-0.08984729121031254
L,156,384,273.48,279.0,-0.5539858211491018,1.4780040579967668,49,81,61.53846153846154,60.5,1.1020198019308791,3.346922733598057,43,106,84.32,87.0,-1.4912524489422572,2.7912052043759648,0.016666666666666666,0.16666666666666666,0.10955555555555554,0.12222222222222222,-0.7815010317278626,-0.2038316044756745
L,152,418,271.96,261.0,0.4034427556281621,0.08516323394830705,47,97,61.53846153846154,61.5,1.8541027469053313,5.947281754347594,54,103,85.04,85.0,-0.6111537143673827,0.6381050828650534,0.03611111111111111,0.1527777777777778,0.10177777777777779,0.1,-0.1718530788003593,-0.6892726753765053
L,248,342,281.2,278.0,0.6034837979688618,-0.16155227619947654,39,94,59.56,58.0,1.7803765081961482,6.816179040795488,48,168,86.0,84.0,2.6619450118891224,10.320360080583757,0.03333333333333333,0.26666666666666666,0.1281111111111111,0.12777777777777777,1.133534141464655,5.201114549834784
L,141,472,289.5416666666667,281.5,0.24235391354884328,0.527191339900261,53,95,64.64,62.0,1.4165891639271135,1.8306998952139804,76,106,87.16666666666667,85.5,0.6779534345652041,-0.17656565898099874,0.10277777777777777,0.1638888888888889,0.1295138888888889,0.12638888888888888,0.42362608543921443,-0.1569149424102667
L,133,434,284.5,286.5,0.0279173568021701,0.3866524095289039,56,73,62.333333333333336,61.0,0.978295365566821,0.4811376041367401,48,173,96.91666666666667,93.0,1.3310911169290647,4.44659748215027,0.058333333333333334,0.18611111111111112,0.1150462962962963,0.11527777777777778,0.06551599623825664,-0.8927080945382766
L,139,453,284.4583333333333,286.5,0.11434848718983363,0.2587477008882848,51,78,62.96,62.0,0.804828659957538,0.8780586331642963,76,127,89.45833333333333,87.5,1.6794036468498224,3.0641421205163635,0.06666666666666667,0.14444444444444443,0.11087962962962962,0.1111111111111111,-0.24408149516143915,-0.8354539304305617
L,121,361,275.8,286.0,-1.077994530484899,0.28761156541408006,52,78,61.53846153846154,60.0,0.9818880715162183,1.09067791412276,67,113,83.44,82.0,0.8080648265075577,1.207300006278813,0.06666666666666667,0.16111111111111112,0.11755555555555555,0.12222222222222222,-0.5898086567959128,-0.5430122973351299
L,172,432,276.32,267.0,1.2994525196333022,1.996013665586207,53,66,59.38461538461539,59.5,0.18833492387531292,-0.8819816056053496,74,125,87.32,85.0,2.316676460950821,6.928199017352664,0.075,0.1527777777777778,0.12255555555555554,0.13055555555555556,-0.7066068155906408,-0.07213346580702362
L,139,413,276.6,277.0,-0.4386164698491271,0.15691137853099546,54,83,62.88461538461539,59.5,1.0522434696618608,0.212733604173176,79,107,88.52,87.0,0.7510335967522939,-0.2550176553771353,0.10277777777777777,0.1527777777777778,0.12588888888888888,0.12777777777777777,0.30801804865195154,0.25960744775963907
L,131,385,278.16,283.0,-0.6165868233289307,0.5255071790290278,54,84,62.76,62.0,1.499176257704074,2.2635928607203635,71,157,93.33333333333333,86.0,1.7803996452184736,2.626639869961621,0.06666666666666667,0.16666666666666666,0.10922222222222222,0.10277777777777777,0.2811295168851443,-1.1782353190519554
L,146,472,299.45454545454544,296.0,0.2270719846379119,0.27580734420596187,56,85,66.1304347826087,65.0,1.3491157967988787,1.7270505334863833,73,104,85.54545454545455,85.5,0.6386178754100191,1.2314076368652858,0.06388888888888888,0.17222222222222222,0.10126262626262626,0.08611111111111111,0.5338531262706017,-0.8463488082212858
